"Freq [GHz]","dB(S(1,1)) []"
1,-0.0219260057847814
1.08333333333333,-0.0185284250154674
1.16666666666667,-0.0432289733492662
1.25,-0.431587494096836
1.33333333333333,-0.205233940748009
1.41666666666667,-1.25658552582742
1.5,-0.492148756165319
1.58333333333333,-0.719343633567665
1.66666666666667,-0.150710186381918
1.75,-0.0846603037471423
1.83333333333333,-0.0828052771765569
1.91666666666667,-0.197978233776567
2,-0.56811651378006
2.08333333333333,-0.739751422270028
2.16666666666667,-1.12989784691866
2.25,-0.15187069454805
2.33333333333333,-0.418848764355048
2.41666666666667,-0.293135831959288
2.5,-0.363097962065593
2.58333333333333,-4.32707166496673
2.66666666666667,-0.276925645404652
2.75,-0.341163084829484
2.83333333333333,-2.21252055446724
2.91666666666667,-6.64452525350132
3,-0.419242940848532
3.08333333333333,-2.0283103577989
3.16666666666667,-0.774672354035501
3.25,-0.27490188463223
3.33333333333333,-0.731378187726784
3.41666666666667,-0.723704258610697
3.5,-1.1257743265089
3.58333333333333,-2.05021705353228
3.66666666666667,-0.370534290875588
3.75,-8.17695342911216
3.83333333333333,-2.12461976596753
3.91666666666667,-0.455633350926895
4,-0.554265424546856
4.08333333333333,-0.427552905369064
4.16666666666667,-0.99104622247053
4.25,-6.53557176876822
4.33333333333333,-1.60027545607932
4.41666666666667,-15.652679069324
4.5,-0.702083559296345
4.58333333333333,-2.95432511821392
4.66666666666667,-4.89194911196834
4.75,-9.41727479670532
4.83333333333333,-0.909592671072231
4.91666666666667,-5.86997506262901
5,-2.58307923054679
5.08333333333333,-1.06808861762366
5.16666666666667,-1.36869979275395
5.25,-0.882946242745464
5.33333333333333,-1.4525432738752
5.41666666666667,-1.03152162864253
5.5,-0.554188309118385
5.58333333333333,-2.05563530668539
5.66666666666667,-6.86561230077845
5.75,-16.3098045307961
5.83333333333333,-23.3091675897109
5.91666666666667,-9.05943365240595
6,-1.35356371352269
