"Freq [GHz]","dB(S(1,1)) []"
1,-0.00295544490563639
1.08333333333333,-0.00352481137289253
1.16666666666667,-0.00426661559112253
1.25,-0.0052343158805746
1.33333333333333,-0.00648428966969669
1.41666666666667,-0.00807002661750426
1.5,-0.0100437185888069
1.58333333333333,-0.0122379690463697
1.66666666666667,-0.0151037648592098
1.75,-0.0182462345896133
1.83333333333333,-0.0213476291568117
1.91666666666667,-0.0246297058286789
2,-0.0215268180859435
2.08333333333333,-0.0287457746922841
2.16666666666667,-0.0326072049993806
2.25,-0.0370782896151022
2.33333333333333,-0.0424457235394627
2.41666666666667,-0.0483503729253958
2.5,-0.0545253089239535
2.58333333333333,-0.0600024773873795
2.66666666666667,-0.0662465527474966
2.75,-0.0711499609085768
2.83333333333333,-0.0747390567484769
2.91666666666667,-0.0843001059924491
3,-0.0901646714572729
3.08333333333333,-0.0981222821961168
3.16666666666667,-0.104330783227501
3.25,-0.11856678538402
3.33333333333333,-0.123096658712692
3.41666666666667,-0.13064304890802
3.5,-0.146163335950187
3.58333333333333,-0.144565623665783
3.66666666666667,-0.147574592547269
3.75,-0.150059758519592
3.83333333333333,-0.156358326257746
3.91666666666667,-0.152767372614106
4,-0.154116890018353
4.08333333333333,-0.148186531185379
4.16666666666667,-0.143807974726337
4.25,-0.138272310913647
4.33333333333333,-0.133389049766018
4.41666666666667,-0.129575591946136
4.5,-0.129743998454691
4.58333333333333,-0.124858457240777
4.66666666666667,-0.123561139295417
4.75,-0.128659511322665
4.83333333333333,-0.136670381405312
4.91666666666667,-0.136147818876242
5,-0.142257064178658
5.08333333333333,-0.148373418765595
5.16666666666667,-0.156279202166961
5.25,-0.165127959007166
5.33333333333333,-0.17473504134436
5.41666666666667,-0.182889215265918
5.5,-0.194759718235312
5.58333333333333,-0.217016678157906
5.66666666666667,-0.235460993357248
5.75,-0.259042917857515
5.83333333333333,-0.319512444504793
5.91666666666667,-0.306387998461613
6,-0.332258701894656
