"Freq [GHz]","dB(S(1,1)) []"
1,-0.0387115094284065
1.08333333333333,-2.90924271578822
1.16666666666667,-0.0141390515577682
1.25,-0.0403950290331371
1.33333333333333,-0.106564017778811
1.41666666666667,-0.0688016269597433
1.5,-0.858427181777346
1.58333333333333,-0.0297405748496913
1.66666666666667,-0.0144502367864373
1.75,-0.0175929070988072
1.83333333333333,-0.093575651865673
1.91666666666667,-0.281188667230871
2,-3.153006276373
2.08333333333333,-0.0857868833334448
2.16666666666667,-0.0569719089566798
2.25,-0.95181992010555
2.33333333333333,-0.0801341589006105
2.41666666666667,-0.247465466775827
2.5,-8.09301657743382
2.58333333333333,-0.204034299296861
2.66666666666667,-0.151639212465548
2.75,-0.0414790136211082
2.83333333333333,-0.0362411141238808
2.91666666666667,-0.0628509200789787
3,-0.679470609728502
3.08333333333333,-0.497922154792203
3.16666666666667,-0.25644911223637
3.25,-0.594579427242723
3.33333333333333,-2.02726138271998
3.41666666666667,-1.2751610158731
3.5,-3.86561418706519
3.58333333333333,-7.29016057274997
3.66666666666667,-9.67570687506259
3.75,-2.29614176586374
3.83333333333333,-2.05712147771899
3.91666666666667,-2.3634986332043
4,-2.68103158100224
4.08333333333333,-5.50078733356577
4.16666666666667,-9.61749891411499
4.25,-3.05516552495016
4.33333333333333,-13.5184735168814
4.41666666666667,-2.43642559220906
4.5,-1.53940230229689
4.58333333333333,-1.26655294514803
4.66666666666667,-1.03922912341969
4.75,-0.953129728525427
4.83333333333333,-1.33825130684696
4.91666666666667,-0.986682058173383
5,-1.02592626674194
5.08333333333333,-1.03127412741095
5.16666666666667,-1.06724478899888
5.25,-1.12598868973488
5.33333333333333,-1.30357113532805
5.41666666666667,-1.3306478048028
5.5,-1.37909368405845
5.58333333333333,-1.47389087231805
5.66666666666667,-1.63075199080166
5.75,-1.74241422412937
5.83333333333333,-2.00776521626179
5.91666666666667,-2.392135902728
6,-3.13582833248673
