"Freq [GHz]","dB(S(1,1)) []"
1,-0.132487081149253
1.08333333333333,-0.0790297067702852
1.16666666666667,-0.0892160208193062
1.25,-0.141265499653973
1.33333333333333,-0.0560131486877185
1.41666666666667,-0.131282895928764
1.5,-0.762496506245567
1.58333333333333,-0.274383899290332
1.66666666666667,-0.161319905529929
1.75,-0.130895399158884
1.83333333333333,-0.591327563483164
1.91666666666667,-0.0420746934361621
2,-0.10518282280502
2.08333333333333,-0.188024410125682
2.16666666666667,-0.0354043111985571
2.25,-0.0580609704297285
2.33333333333333,-0.0406488722422207
2.41666666666667,-0.164673867379127
2.5,-0.213129302184966
2.58333333333333,-0.225130849054892
2.66666666666667,-0.63464730237149
2.75,-0.329757144016069
2.83333333333333,-0.60009776859385
2.91666666666667,-5.53897989011133
3,-1.59015973195876
3.08333333333333,-0.244908322401446
3.16666666666667,-0.104777578847056
3.25,-0.172361952086878
3.33333333333333,-2.59178623933501
3.41666666666667,-9.82724997648553
3.5,-0.808637142317407
3.58333333333333,-6.87091438801981
3.66666666666667,-0.632593733020424
3.75,-1.31216049293729
3.83333333333333,-10.2179215357984
3.91666666666667,-0.512083218612953
4,-0.202401920087683
4.08333333333333,-0.635743404867823
4.16666666666667,-0.142729140672479
4.25,-0.141260960390966
4.33333333333333,-0.162096820179677
4.41666666666667,-0.202113077303657
4.5,-0.960829710617907
4.58333333333333,-1.49408552874159
4.66666666666667,-8.05921029797896
4.75,-0.404646215828346
4.83333333333333,-1.55688549467817
4.91666666666667,-0.259129411313395
5,-0.238354577893611
5.08333333333333,-0.258661864276523
5.16666666666667,-0.813189091143732
5.25,-0.275368286465379
5.33333333333333,-0.262733194078723
5.41666666666667,-0.311279519257564
5.5,-0.295614227778441
5.58333333333333,-0.304591659391998
5.66666666666667,-0.262296548086947
5.75,-0.314055161086961
5.83333333333333,-0.579364718119022
5.91666666666667,-0.378551934072743
6,-0.511692348892615
