"Freq [GHz]","dB(S(1,1)) []"
1,-0.0158111695949272
1.08333333333333,-0.0222926376628196
1.16666666666667,-0.0323062643344232
1.25,-0.0434932413402625
1.33333333333333,-0.0607940938063182
1.41666666666667,-0.0929291914915489
1.5,-0.149673524486304
1.58333333333333,-0.247559986462874
1.66666666666667,-0.385936203439077
1.75,-0.431455130339345
1.83333333333333,-0.373080091130056
1.91666666666667,-0.290281995655742
2,-0.230732386775535
2.08333333333333,-0.185637408505572
2.16666666666667,-0.151722575610722
2.25,-0.125518398504458
2.33333333333333,-0.116580466180968
2.41666666666667,-0.121928755283905
2.5,-0.143998783513898
2.58333333333333,-0.213121725413883
2.66666666666667,-0.317714442175441
2.75,-0.458263125646861
2.83333333333333,-0.561644369482955
2.91666666666667,-0.696043086709526
3,-0.93391797633025
3.08333333333333,-2.32647899446887
3.16666666666667,-9.88840343580113
3.25,-4.27472928914386
3.33333333333333,-1.49071829863715
3.41666666666667,-0.876198720387927
3.5,-0.58768573743078
3.58333333333333,-0.497039831553242
3.66666666666667,-0.493634754730239
3.75,-0.569174477601072
3.83333333333333,-0.654934917694698
3.91666666666667,-0.948534028463497
4,-1.6530165548383
4.08333333333333,-3.41747859431926
4.16666666666667,-4.11911618042597
4.25,-2.14456570775189
4.33333333333333,-1.07093708590056
4.41666666666667,-0.597813613012829
4.5,-0.418605451131946
4.58333333333333,-0.363165100507963
4.66666666666667,-0.287101163173405
4.75,-0.262365119752429
4.83333333333333,-0.229074538215529
4.91666666666667,-0.200622945819539
5,-0.198695715315719
5.08333333333333,-0.171167195632454
5.16666666666667,-0.165509710694603
5.25,-0.17359416735977
5.33333333333333,-0.223823478662465
5.41666666666667,-0.463180618947209
5.5,-2.04575992474741
5.58333333333333,-5.62010092936139
5.66666666666667,-1.68307253645394
5.75,-0.858931066701301
5.83333333333333,-0.597717640471172
5.91666666666667,-0.535984637073241
6,-0.561902294907995
