"Freq [GHz]","dB(S(1,1)) []"
1,-0.033205294432419
1.08333333333333,-0.0346583137630247
1.16666666666667,-0.486091124510352
1.25,-0.0628411172447993
1.33333333333333,-0.0490762465244516
1.41666666666667,-0.488842685993505
1.5,-0.102238098161789
1.58333333333333,-0.221469112348487
1.66666666666667,-0.103774893155439
1.75,-0.129389725020617
1.83333333333333,-0.222948974233803
1.91666666666667,-0.838383858067723
2,-0.199967938576121
2.08333333333333,-0.0461396111992378
2.16666666666667,-0.0400772201254487
2.25,-0.0660972135227027
2.33333333333333,-0.0552024360059806
2.41666666666667,-0.0663526895355052
2.5,-0.088822609286551
2.58333333333333,-0.158862239621391
2.66666666666667,-0.497950943212969
2.75,-4.36462843826531
2.83333333333333,-0.880165902547641
2.91666666666667,-3.65536815095129
3,-0.829433336527948
3.08333333333333,-2.77519504439512
3.16666666666667,-0.530248954952699
3.25,-0.273080940623499
3.33333333333333,-0.581037614908318
3.41666666666667,-0.552801018273863
3.5,-0.687341847254513
3.58333333333333,-1.87787329768278
3.66666666666667,-2.37985985100727
3.75,-5.31012519585799
3.83333333333333,-1.23941658087615
3.91666666666667,-0.516182916335596
4,-0.318648604316347
4.08333333333333,-0.220348074699336
4.16666666666667,-0.200808448563228
4.25,-0.240796895447151
4.33333333333333,-0.418320538461327
4.41666666666667,-1.68129507393822
4.5,-5.15884265047424
4.58333333333333,-4.77539932387367
4.66666666666667,-2.48961440037109
4.75,-0.935025235881928
4.83333333333333,-0.665361516318555
4.91666666666667,-1.06626135869706
5,-6.70826836182823
5.08333333333333,-1.09781969820562
5.16666666666667,-1.5358796068797
5.25,-3.09090613950996
5.33333333333333,-1.55098079412655
5.41666666666667,-1.11404889285447
5.5,-0.945136145430936
5.58333333333333,-0.8614218330554
5.66666666666667,-0.843977535819309
5.75,-0.946911985180771
5.83333333333333,-0.986005904597919
5.91666666666667,-1.07824713318678
6,-1.24152186130183
