"Freq [GHz]","dB(S(1,1)) []"
1,-0.00332559561972219
1.08333333333333,-0.00344874491721016
1.16666666666667,-0.00429460151195703
1.25,-0.00529252343460927
1.33333333333333,-0.00679147670289781
1.41666666666667,-0.00743824446131558
1.5,-0.00976855643470125
1.58333333333333,-0.012215399394327
1.66666666666667,-0.0150535515766245
1.75,-0.0182041403546103
1.83333333333333,-0.0219025799418498
1.91666666666667,-0.022135812206991
2,-0.0270897172857719
2.08333333333333,-0.0260925424560798
2.16666666666667,-0.0323652740172755
2.25,-0.0376931363229703
2.33333333333333,-0.041350923842057
2.41666666666667,-0.0474609936912958
2.5,-0.0545270108622554
2.58333333333333,-0.0616880972053022
2.66666666666667,-0.0701024650635686
2.75,-0.138667163252506
2.83333333333333,-0.0690126982318318
2.91666666666667,-0.0787060662465252
3,-0.0862465172096148
3.08333333333333,-0.0941840135891162
3.16666666666667,-0.101504617006603
3.25,-0.113819524614171
3.33333333333333,-0.124439718868439
3.41666666666667,-0.131055429277848
3.5,-0.131371046815204
3.58333333333333,-0.150834618409849
3.66666666666667,-0.156201319896576
3.75,-0.164077975937577
3.83333333333333,-0.151031388836589
3.91666666666667,-0.153174103556462
4,-0.149953036552635
4.08333333333333,-0.150940041574104
4.16666666666667,-0.143635654141893
4.25,-0.144791175254323
4.33333333333333,-0.142921648182719
4.41666666666667,-0.141793869182247
4.5,-0.143969057956941
4.58333333333333,-0.150308156504644
4.66666666666667,-0.139013880951148
4.75,-0.147375658432906
4.83333333333333,-0.127087781344494
4.91666666666667,-0.164291801083637
5,-0.176117079140155
5.08333333333333,-0.190231339299674
5.16666666666667,-0.149649932227025
5.25,-0.200788301805764
5.33333333333333,-0.150743596266108
5.41666666666667,-0.163979600201986
5.5,-0.156859521600863
5.58333333333333,-0.160003227159164
5.66666666666667,-0.198366691812556
5.75,-0.236606801378419
5.83333333333333,-0.267180350947718
5.91666666666667,-0.307047115357991
6,-0.39446449912734
