"Freq [GHz]","dB(S(1,1)) []"
1,-0.0548252292570222
1.08333333333333,-0.0591797384527851
1.16666666666667,-0.0386930509499283
1.25,-0.0133253745953393
1.33333333333333,-0.0164743910008024
1.41666666666667,-0.0315458301826973
1.5,-0.267124502833147
1.58333333333333,-0.0330099041362542
1.66666666666667,-0.0361976578822493
1.75,-0.229313785574789
1.83333333333333,-0.767014953934909
1.91666666666667,-9.95591155188551
2,-0.0412443482480405
2.08333333333333,-0.0660368599167234
2.16666666666667,-0.0390641585771821
2.25,-0.0495337253995563
2.33333333333333,-0.244607826024827
2.41666666666667,-0.766424838673938
2.5,-0.160221640936154
2.58333333333333,-0.544286925154603
2.66666666666667,-0.878912035438375
2.75,-0.474573857930628
2.83333333333333,-2.51480693155875
2.91666666666667,-0.395917845302321
3,-0.229892298595657
3.08333333333333,-1.14771459483957
3.16666666666667,-0.617062538083152
3.25,-0.565932379285131
3.33333333333333,-1.17187351203829
3.41666666666667,-4.35914022833922
3.5,-1.40841671641607
3.58333333333333,-1.38167901538088
3.66666666666667,-2.37882828589111
3.75,-3.73615459978762
3.83333333333333,-3.09144329464357
3.91666666666667,-1.95415549027466
4,-1.1003412362919
4.08333333333333,-0.755095722556331
4.16666666666667,-0.460093173388699
4.25,-0.476925909125626
4.33333333333333,-1.43411383586955
4.41666666666667,-0.833206540201909
4.5,-0.398253945851131
4.58333333333333,-0.320830481969953
4.66666666666667,-0.357808328348128
4.75,-1.13517153787132
4.83333333333333,-1.34638160593469
4.91666666666667,-0.503798822655744
5,-0.600219763948883
5.08333333333333,-1.06946838367247
5.16666666666667,-2.28347016611877
5.25,-2.50351367539956
5.33333333333333,-2.40570222533211
5.41666666666667,-0.423577213427894
5.5,-0.330170122033887
5.58333333333333,-0.420183678278323
5.66666666666667,-0.803386998261583
5.75,-2.46307283855656
5.83333333333333,-0.573876934493711
5.91666666666667,-1.27048953346571
6,-1.27220835331502
