"Freq [GHz]","dB(S(1,1)) []"
1,-0.00300263578337878
1.08333333333333,-0.00402716520625079
1.16666666666667,-0.00436895021300112
1.25,-0.00559579099661102
1.33333333333333,-0.00628556702222801
1.41666666666667,-0.00798605575300079
1.5,-0.00986279701959005
1.58333333333333,-0.0123232244786053
1.66666666666667,-0.0151471024436583
1.75,-0.0176976085041255
1.83333333333333,-0.0210447654369791
1.91666666666667,-0.0240306832290051
2,-0.0273967930779138
2.08333333333333,-0.0313557567675575
2.16666666666667,-0.0376331211377383
2.25,-0.0225094618176809
2.33333333333333,-0.0382234748332757
2.41666666666667,-0.0455953810342652
2.5,-0.0519382998327402
2.58333333333333,-0.0601593421872269
2.66666666666667,-0.0646753011188353
2.75,-0.0719047352001628
2.83333333333333,-0.0773985140232453
2.91666666666667,-0.0829741432625905
3,-0.0943347099856884
3.08333333333333,-0.0967124715547132
3.16666666666667,-0.10149019969158
3.25,-0.109880023144842
3.33333333333333,-0.119252153053453
3.41666666666667,-0.123365626314009
3.5,-0.136652917510814
3.58333333333333,-0.146932061401261
3.66666666666667,-0.149214267870642
3.75,-0.161654260588738
3.83333333333333,-0.163346669975656
3.91666666666667,-0.15748366835633
4,-0.157184431607785
4.08333333333333,-0.158798259799088
4.16666666666667,-0.141424316806951
4.25,-0.136349803057763
4.33333333333333,-0.121857078408074
4.41666666666667,-0.122067713943696
4.5,-0.12348284802407
4.58333333333333,-0.122604456553978
4.66666666666667,-0.113761276063656
4.75,-0.131182006105047
4.83333333333333,-0.136640701236002
4.91666666666667,-0.139607882923741
5,-0.14723056513224
5.08333333333333,-0.158024149920455
5.16666666666667,-0.159588300990925
5.25,-0.178068330104766
5.33333333333333,-0.181634440179256
5.41666666666667,-0.197010534270983
5.5,-0.212396349777013
5.58333333333333,-0.219947550368073
5.66666666666667,-0.228476150995541
5.75,-0.250504889841624
5.83333333333333,-0.278216112497425
5.91666666666667,-0.3172557296526
6,-0.349015391849306
