"Freq [GHz]","dB(S(1,1)) []"
1,-0.0780133107729194
1.01,-0.0918849861235771
1.02,-0.107714653250213
1.03,-0.124517950735574
1.04,-0.141772024685245
1.05,-0.159606049584544
1.06,-0.178650953154604
1.07,-0.199781003028433
1.08,-0.223887782247705
1.09,-0.25165897959295
1.1,-0.283241705041878
1.11,-0.317653353748751
1.12,-0.351912817018692
1.13,-0.380288520572736
1.14,-0.394849803474583
1.15,-0.388665564205721
1.16,-0.360578550178559
1.17,-0.317331871208053
1.18,-0.27355347239782
1.19,-0.355939518111746
1.2,-0.396187683126293
1.21,-0.178652503422645
1.22,-0.13184476915736
1.23,-0.103760394964408
1.24,-0.0836912786903298
1.25,-0.0685749194267093
1.26,-0.0569062132016289
1.27,-0.0477558938216689
1.28,-0.040492790780579
1.29,-0.0346686257687475
1.3,-0.0299568825944241
1.31,-0.0261155867752661
1.32,-0.0229629432833267
1.33,-0.0203607446185278
1.34,-0.0182027913769742
1.35,-0.0164066701895445
1.36,-0.0149078345218318
1.37,-0.0136552919851814
1.38,-0.0126084274890778
1.39,-0.0117346386999627
1.4,-0.0110075583988955
1.41,-0.0104057049011352
1.42,-0.00991144756667625
1.43,-0.00951020663979249
1.44,-0.00918983007467827
1.45,-0.00894010850900003
1.46,-0.00875240741135141
1.47,-0.00861942033035816
1.48,-0.00853510025263452
1.49,-0.00849498842211307
1.5,-0.00849788712376001
1.51,-0.0085559438956242
1.52,-0.00913117463975319
1.53,-0.00864130271305664
1.54,-0.00892794338170205
1.55,-0.00953079440312505
1.56,-0.0112829661216902
1.57,-0.0186365427196765
1.58,-0.0884987455862009
1.59,-1.38637058006758
1.6,-0.087418807982895
1.61,-0.0446862859831635
1.62,-0.0340223925740011
1.63,-0.0300738302931114
1.64,-0.0285542193692031
1.65,-0.0282172677972183
1.66,-0.0285929182894476
1.67,-0.0294802380126822
1.68,-0.0307937763162318
1.69,-0.0325079877168005
1.7,-0.0346355844267736
1.71,-0.0372201830692039
1.72,-0.0403366701754032
1.73,-0.0440974947142898
1.74,-0.0486655712391849
1.75,-0.0542767087971064
1.76,-0.0612777830991458
1.77,-0.0701931107398123
1.78,-0.0818447006808471
1.79,-0.0975824380385168
1.8,-0.1197562733702
1.81,-0.152772813047259
