"Freq [GHz]","dB(S(1,1)) []"
1,-0.0252310907127396
1.01,-0.0222874386623428
1.02,-0.0199193307588048
1.03,-0.0179941910140179
1.04,-0.0164197845529668
1.05,-0.0151309802832848
1.06,-0.0140819372436034
1.07,-0.0132417469683867
1.08,-0.0125929640592496
1.09,-0.0121341788730781
1.1,-0.0118926974594955
1.11,-0.0119771099265385
1.12,-0.0128912296871833
1.13,-0.0212853191303181
1.14,-0.0160415405229094
1.15,-0.0102170241680329
1.16,-0.0105358498816022
1.17,-0.0111343959466162
1.18,-0.0119131168767817
1.19,-0.0129086269490434
1.2,-0.0141805025622353
1.21,-0.0158094502777161
1.22,-0.017907523517949
1.23,-0.0206355701240538
1.24,-0.0242321806056572
1.25,-0.0290639459324234
1.26,-0.0357173347657651
1.27,-0.0451765067110318
1.28,-0.0591904508352514
1.29,-0.0810885111862898
1.3,-0.117736703061303
1.31,-0.184498718090693
1.32,-0.316570165336496
1.33,-0.564716764078007
1.34,-0.753497537739238
1.35,-0.541351496382067
1.36,-0.324418334922575
1.37,-0.238040015679956
1.38,-0.243164220049912
1.39,-0.358581134177916
1.4,-0.786408714087194
1.41,-3.10024195917142
1.42,-4.08667858999068
1.43,-2.346034108947
1.44,-0.865188915621378
1.45,-0.448713943082486
1.46,-0.28428100747228
1.47,-0.201932236809153
1.48,-0.154302030779065
1.49,-0.123997131278092
1.5,-0.103372429523017
1.51,-0.0886188089238167
1.52,-0.0776546526835297
1.53,-0.0692586899039269
1.54,-0.0626729362867356
1.55,-0.0574049530029954
1.56,-0.0531224790680899
1.57,-0.0495940711194967
1.58,-0.046654064147134
1.59,-0.0441810497682506
1.6,-0.042084195049467
1.61,-0.0402942779470502
1.62,-0.0387576474535185
1.63,-0.0374320350734829
1.64,-0.0362835260484603
1.65,-0.0352841248876281
1.66,-0.0344089108303224
1.67,-0.0336268930971142
1.68,-0.0326517237875032
1.69,-0.0325541577975059
1.7,-0.0320019468501254
1.71,-0.0315506996407994
1.72,-0.0311634109026189
1.73,-0.0308284273805114
1.74,-0.0305383575096965
1.75,-0.030287453436715
1.76,-0.0300709248251263
1.77,-0.0298846528554123
1.78,-0.0297249924690004
1.79,-0.0295885009490294
1.8,-0.0294712646145891
1.81,-0.0293664923718809
1.82,-0.0292522001137082
1.83,-0.0289716021471434
1.84,-0.0256665242471119
1.85,-0.0290065744205182
1.86,-0.0292527818042697
1.87,-0.0293717614420281
1.88,-0.0295176809364634
1.89,-0.0297289651496796
1.9,-0.0300399137792159
1.91,-0.0304973378683538
1.92,-0.0311705376034966
1.93,-0.0321535171090103
1.94,-0.0335212493267722
