"Freq [GHz]","dB(S(1,1)) []"
1,-0.0402488678023059
1.01,-0.0600915032392544
1.02,-0.101050983531469
1.03,-0.197343777919321
1.04,-0.429136227978817
1.05,-0.595994225863768
1.06,-0.335240273820971
1.07,-0.165965119634496
1.08,-0.0951597948511808
1.09,-0.0622878092231599
1.1,-0.0450613926426018
1.11,-0.0352777142833123
1.12,-0.0295523155305685
1.13,-0.026384767879881
1.14,-0.0251685218992575
1.15,-0.0259165247400901
1.16,-0.0295306202238556
1.17,-0.0398042854575669
1.18,-0.0832992345698819
1.19,-7.10915831770562
1.2,-0.0795258244886827
1.21,-0.0976112601133428
1.22,-0.241809256411715
1.23,-1.29351617128316
1.24,-3.5292218021486
1.25,-0.517196605088872
1.26,-0.212678500837593
1.27,-0.131926248086345
1.28,-0.104302146966144
1.29,-0.0989294415610421
1.3,-0.113716107554806
1.31,-0.167547759150501
1.32,-0.372687099522724
1.33,-1.77243097609377
1.34,-0.781244423774363
1.35,-0.173458165993941
1.36,-0.0720741114666992
1.37,-0.0406524827008392
1.38,-0.0273074122041921
1.39,-0.0204981255084541
1.4,-0.016583497070545
1.41,-0.0141387851997778
1.42,-0.0125183175093231
1.43,-0.0113963433285242
1.44,-0.0105944247816279
1.45,-0.0100082160005263
1.46,-0.00957335325951385
1.47,-0.00924832682824097
1.48,-0.00900533330753809
1.49,-0.00882513114736865
1.5,-0.00869401748055203
1.51,-0.00860198310764462
1.52,-0.00854154918436298
1.53,-0.00850701315318379
1.54,-0.00849394914878298
1.55,-0.00849887282504828
1.56,-0.0085190182119806
1.57,-0.00855219850109026
1.58,-0.00859674257536094
1.59,-0.0086515247731327
1.6,-0.00871615937813707
1.61,-0.00879159041172997
1.62,-0.00888191408106893
1.63,-0.00900142909548979
1.64,-0.00921862328953393
1.65,-0.0108885554816039
1.66,-0.00884677136262849
1.67,-0.00898905394616413
1.68,-0.00912488833928969
1.69,-0.00925520940626818
1.7,-0.00940517553548088
1.71,-0.00960461948528366
1.72,-0.00990361892562762
1.73,-0.010398040165109
1.74,-0.0112867333133277
1.75,-0.0130200173319217
1.76,-0.0167469887682791
1.77,-0.0259678035520324
1.78,-0.0549226609740957
1.79,-0.205963927803104
1.8,-4.41657288004414
1.81,-0.563961967409577
1.82,-0.163896492156495
1.83,-0.0902230349942653
1.84,-0.0635245021777948
1.85,-0.0506347447314255
1.86,-0.0433504707816811
1.87,-0.0388101771797208
1.88,-0.0357884276334256
1.89,-0.0336827403007296
1.9,-0.0321655486942305
1.91,-0.0310439903527467
1.92,-0.0301967222780504
1.93,-0.0295940938821729
1.94,-0.0303513914792205
1.95,-0.0290282515990441
1.96,-0.0286701754044117
1.97,-0.0284496709305526
1.98,-0.0283064149710197
1.99,-0.0282206733685754
2,-0.0281821892943835
2.01,-0.0281848170733515
2.02,-0.0282248948196075
2.03,-0.028300567179387
2.04,-0.0284114575133826
2.05,-0.0285585127621771
2.06,-0.0287439587626334
2.07,-0.0289713445382197
2.08,-0.0292456737338278
2.09,-0.0295736351513603
2.1,-0.0299639583416943
2.11,-0.0304279384970184
2.12,-0.030980202189089
2.13,-0.0316398292706489
2.14,-0.0324320198705646
2.15,-0.0333906243438094
2.16,-0.0345620893999592
2.17,-0.0360118232561459
2.18,-0.0378348873392759
2.19,-0.0401748560411148
2.2,-0.0432591288677592
2.21,-0.0474701143835825
2.22,-0.0535027906521192
2.23,-0.062758728555216
2.24,-0.0785098475403634
2.25,-0.11027892499154
2.26,-0.198375603152899
2.27,-0.734339844413872
2.28,-4.2484845844644
2.29,-0.305460176017167
2.3,-0.186273709778651
2.31,-0.244744744706331
2.32,-0.530727602111957
2.33,-2.46156867517995
2.34,-6.7221116506641
2.35,-0.948892008432007
2.36,-0.381690140814416
2.37,-0.231471254649234
2.38,-0.176161789655788
2.39,-0.157091341908243
2.4,-0.160559113472559
2.41,-0.19039692420416
2.42,-0.278290311774109
2.43,-0.596784232297164
2.44,-3.4672356417157
2.45,-3.00210845729324
2.46,-0.56543653020318
2.47,-0.302278171594151
2.48,-0.270341730451171
2.49,-0.412217953583079
2.5,-1.89621333532297
2.51,-0.368146630283428
2.52,-0.285459971436456
2.53,-0.386812283571978
2.54,-0.669272217009292
2.55,-1.56978347953491
2.56,-6.69675894526081
