"Freq [GHz]","dB(S(1,1)) []"
1,-0.0185292149968839
1.01,-0.0217959309890886
1.02,-0.0371828007871949
1.03,-0.0505652055067982
1.04,-0.0133617615510874
1.05,-0.0137657556609696
1.06,-0.0138549516177073
1.07,-0.0134629997820562
1.08,-0.0127022899462608
1.09,-0.0116955609316662
1.1,-0.0105614104721938
1.11,-0.00940250408291229
1.12,-0.00829647177903772
1.13,-0.00729342796036038
1.14,-0.00641923048193664
1.15,-0.0056815435724031
1.16,-0.00507614876688392
1.17,-0.00459217089008692
1.18,-0.00421597723883963
1.19,-0.0039343236876715
1.2,-0.00373843763281662
1.21,-0.00363435981278201
1.22,-0.00368188856550017
1.23,-0.0041910244861687
1.24,-0.00728806340431452
1.25,-0.0565449514964421
1.26,-0.101380830536369
1.27,-0.0238445303575477
1.28,-0.0154786565142706
1.29,-0.013338074059409
1.3,-0.013376283744757
1.31,-0.0203299790241984
1.32,-0.0140891084583872
1.33,-0.0117451785874058
1.34,-0.0125188322512729
1.35,-0.0135451217541668
1.36,-0.0147772542619245
1.37,-0.0162506588465164
1.38,-0.0180233639911915
1.39,-0.0201786051970337
1.4,-0.0228366950725897
1.41,-0.0261756791278543
1.42,-0.0304673372157722
1.43,-0.0361428894526363
1.44,-0.0439200983097921
1.45,-0.0550672604694291
1.46,-0.0720023359818943
1.47,-0.0998159239423445
1.48,-0.150768932404479
1.49,-0.26061624724315
1.5,-0.567676820482325
1.51,-1.79989709905428
1.52,-2.55940389487598
1.53,-0.696845370747833
1.54,-0.263818803378586
1.55,-0.133357538547973
1.56,-0.0802087401549525
1.57,-0.0542221709671419
1.58,-0.0399789001679052
1.59,-0.0315784769419925
1.6,-0.0263908588677591
1.61,-0.0230877991584112
1.62,-0.0243787593939205
1.63,-0.0203481293980046
1.64,-0.0196393392086911
1.65,-0.0194783147618949
1.66,-0.0197047371059078
1.67,-0.0202558020564633
1.68,-0.0211051890895144
1.69,-0.0222517967166814
1.7,-0.0237177337825313
1.71,-0.0255515232751016
