"Freq [GHz]","dB(S(1,1)) []"
1,-0.0117195370125816
1.08333333333333,-0.301610642129694
1.16666666666667,-0.0318863754165249
1.25,-0.0363595473828345
1.33333333333333,-0.187308739048759
1.41666666666667,-1.74180664597257
1.5,-0.0729186252449094
1.58333333333333,-0.0779589710549513
1.66666666666667,-2.36227176347203
1.75,-0.146097626395948
1.83333333333333,-0.919665814519922
1.91666666666667,-0.143765907170308
2,-0.161605695241568
2.08333333333333,-0.563591063060007
2.16666666666667,-2.6830583191569
2.25,-3.08847146490472
2.33333333333333,-1.00299068475186
2.41666666666667,-0.370003485457266
2.5,-0.180844390695193
2.58333333333333,-0.0885062410108022
2.66666666666667,-0.549104844659372
2.75,-0.286464127139027
2.83333333333333,-0.608255292857931
2.91666666666667,-0.184554288892794
3,-0.127155180564954
3.08333333333333,-0.107246332486782
3.16666666666667,-0.100337734448568
3.25,-0.106762077604905
3.33333333333333,-0.131558884039818
3.41666666666667,-0.13402747541207
3.5,-0.117046688374038
3.58333333333333,-0.229773090759828
3.66666666666667,-2.28441886555954
3.75,-0.637169393249483
3.83333333333333,-0.517568765397679
3.91666666666667,-2.32708686917002
4,-6.05361087201714
4.08333333333333,-1.26597190262807
4.16666666666667,-1.06127549066583
4.25,-1.15637203844538
4.33333333333333,-5.07466094580522
4.41666666666667,-0.837416755926857
4.5,-0.939862351583137
4.58333333333333,-1.56233792271042
4.66666666666667,-2.40264747065058
4.75,-5.18243772531059
4.83333333333333,-4.80907961737876
4.91666666666667,-2.74858551261298
5,-2.44199504373682
5.08333333333333,-3.75305983912246
5.16666666666667,-4.79632136139741
5.25,-9.78938238055906
5.33333333333333,-4.44457238576729
5.41666666666667,-4.22489894253359
5.5,-3.35791173825237
5.58333333333333,-6.61116908111386
5.66666666666667,-1.52010613063702
5.75,-0.751906332688515
5.83333333333333,-0.775761372849214
5.91666666666667,-0.840836972581642
6,-0.638462763225994
