antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
13204	3.833333254	-11.401006	2.695967	0.196734	global_min_fallback
5705	6.000000000	-0.329080	0.000000	0.000000	global_min_fallback
6379	4.166666508	-10.025380	7.654844	0.265218	global_min_fallback
3604	6.000000000	-0.316059	0.000000	0.000000	global_min_fallback
8886	6.000000000	-4.828951	0.000000	0.000000	global_min_fallback
24057	5.750000000	-2.781086	2.627705	0.080919	global_min_fallback
17706	5.500000000	-3.245410	2.530045	0.078038	global_min_fallback
15777	5.750000000	-4.647121	0.713632	0.022441	global_min_fallback
10583	6.000000000	-1.042150	0.000000	0.000000	global_min_fallback
3106	5.416666508	-0.536568	3.611902	0.109073	global_min_fallback
14713	4.000000000	-2.120171	11.088315	0.361642	local_min
20718	6.000000000	-0.338569	0.000000	0.000000	global_min_fallback
6196	4.333333492	-0.802012	2.825615	0.086711	global_min_fallback
9364	3.250000000	-3.047709	4.059181	0.121275	global_min_fallback
18155	5.250000000	-3.728364	3.754604	0.113009	global_min_fallback
23528	3.416666746	-2.044700	2.623170	0.080785	global_min_fallback
12985	3.833333254	-9.970527	2.619826	0.150420	global_min_fallback
6361	5.166666508	-6.621177	1.908450	0.111966	global_min_fallback
25994	5.000000000	-4.078971	6.126749	0.171992	global_min_fallback
16417	6.000000000	-1.010529	0.000000	0.000000	global_min_fallback
207	6.000000000	-10.093092	0.000000	0.002932	global_min_fallback
8786	5.833333492	-13.229414	1.813069	0.219967	global_min_fallback
21222	5.000000000	-1.655476	3.877967	0.116380	global_min_fallback
25452	6.000000000	-13.029081	0.000000	0.092601	global_min_fallback
28072	6.000000000	-0.330345	0.000000	0.000000	global_min_fallback
26880	4.916666508	-10.478482	5.699065	0.181576	global_min_fallback
26711	5.500000000	-13.363311	4.615319	0.304130	global_min_fallback
972	6.000000000	-0.374698	0.000000	0.000000	global_min_fallback
29643	5.000000000	-1.935351	4.442614	0.131409	global_min_fallback
29342	5.000000000	-12.697401	9.438473	0.468583	local_min
15818	4.166666508	-5.414821	4.190184	0.178134	global_min_fallback
335	5.333333492	-6.575931	7.100233	0.274811	local_min
4255	6.000000000	-0.314086	0.000000	0.000000	global_min_fallback
29464	6.000000000	-0.332392	0.000000	0.000000	global_min_fallback
1546	2.916666746	-2.916711	2.131837	0.066154	global_min_fallback
17668	5.416666508	-26.202444	6.117569	0.533057	global_min_fallback
5612	6.000000000	-1.055468	0.000000	0.000000	global_min_fallback
19802	5.333333492	-1.753187	3.890880	0.116731	global_min_fallback
19405	3.333333254	-0.318499	2.958324	0.090561	global_min_fallback
13925	6.000000000	-0.329201	0.000000	0.000000	global_min_fallback
5807	5.083333492	-3.329883	3.903962	0.117086	global_min_fallback
23421	6.000000000	-0.759167	0.000000	0.000000	global_min_fallback
3309	6.000000000	-0.363659	0.000000	0.000000	global_min_fallback
22257	4.000000000	-5.758217	5.756141	0.192997	global_min_fallback
4300	2.750000000	-16.648130	3.671402	0.363909	global_min_fallback
3040	3.833333254	-1.350793	5.335936	0.153759	global_min_fallback
22602	6.000000000	-0.857086	0.000000	0.000000	global_min_fallback
8286	6.000000000	-0.388788	0.000000	0.000000	global_min_fallback
25914	6.000000000	-0.325968	0.000000	0.000000	global_min_fallback
7124	4.666666508	-1.332622	3.876418	0.116338	global_min_fallback
2922	4.083333492	-5.225602	8.150402	0.237467	global_min_fallback
13761	6.000000000	-3.686288	0.000000	0.000000	global_min_fallback
