"Freq [GHz]","dB(S(1,1)) []"
1,-0.00814322139338718
1.08333333333333,-0.00996757568742563
1.16666666666667,-0.0119811724293579
1.25,-0.0149403261429219
1.33333333333333,-0.0190160989643115
1.41666666666667,-0.0168253268273748
1.5,-0.0960870382965966
1.58333333333333,-0.0353067801852455
1.66666666666667,-0.0502326667838128
1.75,-0.0737025907301144
1.83333333333333,-0.115035111794518
1.91666666666667,-0.197098039743393
2,-0.29217394984573
2.08333333333333,-0.312036065230491
2.16666666666667,-0.213432286783665
2.25,-0.13755201560902
2.33333333333333,-0.0786776903673157
2.41666666666667,-0.0608032228223785
2.5,-0.046385783398736
2.58333333333333,-0.047211927739436
2.66666666666667,-0.0360058087968961
2.75,-0.0334035536976613
2.83333333333333,-0.0190563278862348
2.91666666666667,-0.0194504696994073
3,-0.0188428426936772
3.08333333333333,-0.0183383262555041
3.16666666666667,-0.0196998131003751
3.25,-0.0215326075545554
3.33333333333333,-0.0238468652564175
3.41666666666667,-0.0307248036176678
3.5,-0.0498939814254607
3.58333333333333,-0.158639374656989
3.66666666666667,-0.0783871865254403
3.75,-0.0225090953524769
3.83333333333333,-0.0298600440529161
3.91666666666667,-0.0410508067213122
4,-0.0554464733553433
4.08333333333333,-0.0709806364208098
4.16666666666667,-0.106935150244338
4.25,-0.13739484858392
4.33333333333333,-0.174364501120644
4.41666666666667,-0.205653192435195
4.5,-0.310036168733993
4.58333333333333,-0.47258524607767
4.66666666666667,-0.732546819314093
4.75,-1.32873298829304
4.83333333333333,-2.55517840846291
4.91666666666667,-3.95952851491009
5,-3.09159940436418
5.08333333333333,-1.76038558334042
5.16666666666667,-1.18097771680634
5.25,-0.959101096901154
5.33333333333333,-0.817353210748813
5.41666666666667,-0.730785100054525
5.5,-0.660070609767738
5.58333333333333,-0.572332151730893
5.66666666666667,-0.503784868080458
5.75,-0.500186217248211
5.83333333333333,-0.517623114492283
5.91666666666667,-0.534505499073789
6,-0.541124036485872
