"Freq [GHz]","dB(S(1,1)) []"
1,-0.0135845351734798
1.08333333333333,-0.0126530003377811
1.16666666666667,-0.02612395315646
1.25,-0.29002547329242
1.33333333333333,-0.0163400891932927
1.41666666666667,-0.011706979880033
1.5,-0.0164157807903647
1.58333333333333,-0.0391033399391457
1.66666666666667,-1.49199595101375
1.75,-2.56243921943958
1.83333333333333,-0.0460452534662242
1.91666666666667,-0.226108557343355
2,-0.0564612333805204
2.08333333333333,-0.118309887949479
2.16666666666667,-1.07595049147408
2.25,-0.582888048869409
2.33333333333333,-0.151508751718685
2.41666666666667,-3.63336417197755
2.5,-0.108187098986804
2.58333333333333,-0.263633448700809
2.66666666666667,-2.95620856591364
2.75,-4.73803338960581
2.83333333333333,-0.852422338496777
2.91666666666667,-0.813946299357129
3,-1.82694118294315
3.08333333333333,-0.93889135321172
3.16666666666667,-0.280952094625951
3.25,-0.145370284069802
3.33333333333333,-0.100171532335687
3.41666666666667,-0.0942194759966314
3.5,-0.182225060581919
3.58333333333333,-1.63597976753459
3.66666666666667,-3.1289444153598
3.75,-2.41816204928166
3.83333333333333,-2.36205153018203
3.91666666666667,-0.693736821795748
4,-0.668798505925408
4.08333333333333,-1.31426879963194
4.16666666666667,-7.30384413254072
4.25,-5.64791731327306
4.33333333333333,-1.68139191706056
4.41666666666667,-0.954477137109608
4.5,-0.704119842836435
4.58333333333333,-0.638663145226622
4.66666666666667,-0.600989859005658
4.75,-0.595934088908559
4.83333333333333,-0.772855272081416
4.91666666666667,-0.906312172828986
5,-2.51043474663071
5.08333333333333,-0.978194873612561
5.16666666666667,-0.770655105106503
5.25,-0.981922212170933
5.33333333333333,-1.71317357414724
5.41666666666667,-4.51008568806803
5.5,-1.92770215453814
5.58333333333333,-1.80357521829132
5.66666666666667,-2.6685239776958
5.75,-0.818745681269126
5.83333333333333,-0.693958797231894
5.91666666666667,-0.697460163988581
6,-0.746787743821794
