"Freq [GHz]","dB(S(1,1)) []"
1,-0.00245674998226143
1.08333333333333,-0.00348831239380269
1.16666666666667,-0.00425420507680418
1.25,-0.00524063569143239
1.33333333333333,-0.00649307268906788
1.41666666666667,-0.00810573411728914
1.5,-0.0100800269777415
1.58333333333333,-0.0124746488929412
1.66666666666667,-0.0154094945388384
1.75,-0.0182038156481131
1.83333333333333,-0.0217273617836824
1.91666666666667,-0.0230692721409141
2,-0.0264459957194764
2.08333333333333,-0.0272998169794386
2.16666666666667,-0.0330667587407766
2.25,-0.0374490404518046
2.33333333333333,-0.0427568247864434
2.41666666666667,-0.0485280793449432
2.5,-0.0544589278694815
2.58333333333333,-0.0604678379531684
2.66666666666667,-0.0652419445212982
2.75,-0.0728659805995885
2.83333333333333,-0.0776896742782615
2.91666666666667,-0.082634850140762
3,-0.0889478248531035
3.08333333333333,-0.0967290762263111
3.16666666666667,-0.104668354640968
3.25,-0.11311241867101
3.33333333333333,-0.118157050251851
3.41666666666667,-0.129477318263584
3.5,-0.136842078940694
3.58333333333333,-0.139030382505016
3.66666666666667,-0.148285349792408
3.75,-0.150452223706035
3.83333333333333,-0.152983102538907
3.91666666666667,-0.154910596007003
4,-0.15495496255091
4.08333333333333,-0.151318289702316
4.16666666666667,-0.147378256723878
4.25,-0.142291961955724
4.33333333333333,-0.137548617156669
4.41666666666667,-0.133463530092525
4.5,-0.130357295219285
4.58333333333333,-0.128148393355334
4.66666666666667,-0.135260847773303
4.75,-0.135848842558655
4.83333333333333,-0.138206895809798
4.91666666666667,-0.144991380577482
5,-0.15048861421441
5.08333333333333,-0.15801477253449
5.16666666666667,-0.164796637804704
5.25,-0.172234346940574
5.33333333333333,-0.179632570282251
5.41666666666667,-0.187222372125884
5.5,-0.195192307780323
5.58333333333333,-0.207466827661741
5.66666666666667,-0.271173174029357
5.75,-0.249228091170503
5.83333333333333,-0.278549377401154
5.91666666666667,-0.299457254479548
6,-0.342585782593132
