"Freq [GHz]","dB(S(1,1)) []"
1,-0.0167658019553724
1.08333333333333,-0.0118735476613298
1.16666666666667,-0.0307479022025951
1.25,-0.315363445717509
1.33333333333333,-0.0899333969633933
1.41666666666667,-0.0770565470178165
1.5,-0.255365539631647
1.58333333333333,-0.320561474095579
1.66666666666667,-2.31724772451512
1.75,-0.0761200387281987
1.83333333333333,-0.0369473839351592
1.91666666666667,-0.030817410740609
2,-0.0567312478615596
2.08333333333333,-0.0274602302868907
2.16666666666667,-0.187441570309484
2.25,-0.100114868440973
2.33333333333333,-0.0733417571189214
2.41666666666667,-2.10950898073102
2.5,-0.189183244160785
2.58333333333333,-0.380467580993026
2.66666666666667,-0.331576650581918
2.75,-0.83864137221719
2.83333333333333,-0.899564414819259
2.91666666666667,-2.02006404630129
3,-9.03177637498644
3.08333333333333,-0.658122487011593
3.16666666666667,-2.69355504893022
3.25,-0.631510842529949
3.33333333333333,-1.50845981941259
3.41666666666667,-2.40646712426065
3.5,-3.7785152040519
3.58333333333333,-1.94796899079549
3.66666666666667,-5.10669444048318
3.75,-2.21607085089674
3.83333333333333,-3.36938971832025
3.91666666666667,-15.6556237058446
4,-1.17586821546131
4.08333333333333,-1.44708200792773
4.16666666666667,-6.33566477774644
4.25,-4.72112391002145
4.33333333333333,-2.35009012379193
4.41666666666667,-6.61579513126936
4.5,-0.848678502941733
4.58333333333333,-0.69371308596034
4.66666666666667,-7.20188236016384
4.75,-6.68992510426805
4.83333333333333,-1.43609497707656
4.91666666666667,-0.813549915592207
5,-0.853087507570636
5.08333333333333,-1.85863077459019
5.16666666666667,-1.10061711056163
5.25,-1.85503068106064
5.33333333333333,-6.13225338049292
5.41666666666667,-6.96786837689777
5.5,-4.00531733990392
5.58333333333333,-3.39363825988299
5.66666666666667,-6.47026782312567
5.75,-11.2965471895136
5.83333333333333,-5.75988200995669
5.91666666666667,-5.343372130492
6,-3.22027075587247
