"Freq [GHz]","dB(S(1,1)) []"
1,-0.00298073670332465
1.08333333333333,-0.0035190294142257
1.16666666666667,-0.00412478197620691
1.25,-0.00522273294852833
1.33333333333333,-0.00647661033811794
1.41666666666667,-0.00813779826209789
1.5,-0.0102654221948418
1.58333333333333,-0.012486255259589
1.66666666666667,-0.0154322456311678
1.75,-0.0192279708945006
1.83333333333333,-0.0167862565968145
1.91666666666667,-0.0244782682383592
2,-0.0221918302814024
2.08333333333333,-0.0281727917875046
2.16666666666667,-0.0314914626108188
2.25,-0.0363743199273201
2.33333333333333,-0.0414448167748622
2.41666666666667,-0.0491028448872854
2.5,-0.0548322363107851
2.58333333333333,-0.061602470008988
2.66666666666667,-0.0685364590385091
2.75,-0.0713038173927077
2.83333333333333,-0.0820086551829596
2.91666666666667,-0.0740004425213329
3,-0.0908152758547266
3.08333333333333,-0.0906725338921338
3.16666666666667,-0.101232874847631
3.25,-0.106849400162843
3.33333333333333,-0.121226785533902
3.41666666666667,-0.131043443070634
3.5,-0.146596120185699
3.58333333333333,-0.143696523820653
3.66666666666667,-0.152305033677743
3.75,-0.150195965125426
3.83333333333333,-0.150535840617262
3.91666666666667,-0.157130729766392
4,-0.121249203827288
4.08333333333333,-0.142574437485796
4.16666666666667,-0.141783084123639
4.25,-0.137995374742504
4.33333333333333,-0.137291126341812
4.41666666666667,-0.141730707326538
4.5,-0.13061081831575
4.58333333333333,-0.125129913423362
4.66666666666667,-0.142738116989633
4.75,-0.143988675148633
4.83333333333333,-0.194098853982406
4.91666666666667,-0.116908742794199
5,-0.123708430378774
5.08333333333333,-0.137489722276499
5.16666666666667,-0.146516639899063
5.25,-0.158884364897504
5.33333333333333,-0.177212273178332
5.41666666666667,-0.192339255980555
5.5,-0.204394341332599
5.58333333333333,-0.229747185031328
5.66666666666667,-0.26750322062133
5.75,-0.272941162092378
5.83333333333333,-0.309708719699727
5.91666666666667,-0.338802467588801
6,-0.320871821101529
