"Freq [GHz]","dB(S(1,1)) []"
1,-0.00583545019439498
1.08333333333333,-0.194677165448217
1.16666666666667,-0.0162126616411221
1.25,-0.0350866471482277
1.33333333333333,-0.735369777856593
1.41666666666667,-0.941152477002766
1.5,-0.131633841266182
1.58333333333333,-4.86521249958
1.66666666666667,-0.1875523611442
1.75,-0.142700598319739
1.83333333333333,-0.136101798172621
1.91666666666667,-0.207923472340436
2,-0.344352106373233
2.08333333333333,-0.496526243059803
2.16666666666667,-1.52594694801788
2.25,-0.907281931311107
2.33333333333333,-6.3291198891418
2.41666666666667,-0.762505479797736
2.5,-1.22704969552208
2.58333333333333,-1.19350028112195
2.66666666666667,-3.74625882026753
2.75,-1.00249777466556
2.83333333333333,-1.09285475331371
2.91666666666667,-3.71140149389454
3,-0.757651538112494
3.08333333333333,-2.32443043362113
3.16666666666667,-0.199275471018739
3.25,-0.18659443330885
3.33333333333333,-3.78314388657137
3.41666666666667,-1.47257977070684
3.5,-0.533151299791931
3.58333333333333,-0.293163031826554
3.66666666666667,-1.29039713616844
3.75,-12.7107940350211
3.83333333333333,-0.702044362186604
3.91666666666667,-0.484735245915184
4,-0.45222641163414
4.08333333333333,-0.261439494050541
4.16666666666667,-0.427011874937315
4.25,-1.85775359917962
4.33333333333333,-4.34351387016082
4.41666666666667,-4.96124395946477
4.5,-5.16062581519476
4.58333333333333,-5.53203989232328
4.66666666666667,-6.46529535381476
4.75,-4.38550987166673
4.83333333333333,-2.86534140683021
4.91666666666667,-9.10028865918202
5,-3.76468019775095
5.08333333333333,-1.76652159882691
5.16666666666667,-1.35938599380358
5.25,-1.43298797730985
5.33333333333333,-4.9594963087229
5.41666666666667,-1.64705861707962
5.5,-2.52897204953655
5.58333333333333,-1.87716408878222
5.66666666666667,-3.83911606425578
5.75,-3.58188046280294
5.83333333333333,-1.21946555119037
5.91666666666667,-0.584118676948954
6,-2.2532191122457
