antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
50311	3.916666746	-0.155754	0.032088	0.001604	local_min
50312	2.500000000	-19.151295	18.974341	0.948717	local_min
50313	3.916666746	-0.155154	0.026959	0.001348	local_min
50314	5.750000000	-10.777816	9.264879	0.463244	local_min
50315	5.333333492	-14.085064	13.283673	0.664184	local_min
50316	5.166666508	-0.184730	0.006673	0.000334	local_min
50317	4.416666508	-17.857630	16.669494	0.833475	local_min
50318	3.916666746	-0.158575	0.032623	0.001631	local_min
50320	3.500000000	-16.051739	15.686094	0.784305	local_min
50321	4.000000000	-0.155416	0.026377	0.001319	local_min
50322	4.750000000	-18.608625	18.227417	0.911371	local_min
50323	4.333333492	-9.796218	9.127641	0.456382	local_min
50325	3.916666746	-0.156765	0.028835	0.001442	local_min
50326	5.750000000	-25.744043	24.397234	1.000000	local_min
50327	5.416666508	-11.242228	9.084564	0.454228	local_min
50328	4.000000000	-0.153665	0.023792	0.001190	local_min
50329	4.250000000	-0.191803	0.083906	0.004195	local_min
50330	2.333333254	-18.121677	17.904844	0.895242	local_min
50331	5.000000000	-16.333364	15.519524	0.775976	local_min
50333	5.666666508	-8.195492	6.510050	0.325502	local_min
50334	3.916666746	-0.156863	0.029202	0.001460	local_min
50335	5.916666508	-10.293318	1.280599	0.064030	local_min
50338	5.750000000	-19.026966	16.700275	0.835014	local_min
50339	3.833333254	-0.161786	0.049937	0.002497	local_min
50341	4.000000000	-0.154417	0.028941	0.001447	local_min
50344	4.000000000	-0.156224	0.029940	0.001497	local_min
50345	3.416666746	-8.219984	7.648105	0.382405	local_min
50346	5.333333492	-0.186821	0.001892	0.000095	local_min
50348	5.583333492	-10.624259	9.663299	0.483165	local_min
50349	5.583333492	-25.066402	23.865231	1.000000	local_min
50350	4.000000000	-0.155447	0.027807	0.001390	local_min
50351	4.500000000	-10.597128	10.186157	0.509308	local_min
50353	4.000000000	-0.155168	0.026188	0.001309	local_min
50355	3.583333254	-10.424267	9.975856	0.498793	local_min
50357	3.916666746	-0.156881	0.030868	0.001543	local_min
50358	4.500000000	-22.954958	21.876961	1.000000	local_min
50359	3.916666746	-0.155712	0.027755	0.001388	local_min
50360	4.333333492	-20.397785	19.910936	0.995547	local_min
50361	4.000000000	-0.157793	0.032283	0.001614	local_min
50362	4.833333492	-21.012003	19.501628	0.975081	local_min
50363	3.916666746	-0.156683	0.030196	0.001510	local_min
50364	5.416666508	-13.133291	11.583970	0.579199	local_min
50365	4.000000000	-0.159604	0.030593	0.001530	local_min
50367	3.916666746	-0.155853	0.028250	0.001412	local_min
50370	4.666666508	-19.349962	18.228541	0.911427	local_min
50371	4.666666508	-25.422176	24.644493	1.000000	local_min
50372	3.833333254	-0.164061	0.039335	0.001967	local_min
50375	3.916666746	-0.153877	0.024736	0.001237	local_min
50376	4.416666508	-23.484125	22.657772	1.000000	local_min
50377	5.416666508	-0.205904	0.002201	0.000110	local_min
50378	2.083333254	-11.913857	11.838364	0.591918	local_min
50379	5.583333492	-6.767994	1.913455	0.095673	local_min
50380	4.250000000	-12.920495	12.213438	0.610672	local_min
50381	4.000000000	-0.157479	0.030415	0.001521	local_min
50382	5.000000000	-12.455180	11.923856	0.596193	local_min
50385	3.916666746	-0.155556	0.026308	0.001315	local_min
50386	3.416666746	-11.792543	11.470331	0.573517	local_min
50387	3.833333254	-0.154394	0.042694	0.002135	local_min
50388	3.750000000	-12.851551	12.553604	0.627680	local_min
50389	3.333333254	-16.955112	16.574625	0.828731	local_min
50390	5.500000000	-0.230669	0.000081	0.000004	local_min
50391	3.583333254	-9.417488	9.125179	0.456259	local_min
50393	4.750000000	-18.216631	17.681556	0.884078	local_min
50394	4.000000000	-0.155618	0.028727	0.001436	local_min
50397	5.250000000	-0.188392	0.011948	0.000597	local_min
50399	4.333333492	-0.191177	0.107771	0.005389	local_min
50400	5.083333492	-10.154550	8.860292	0.443015	local_min
50401	5.750000000	-0.261722	0.022277	0.001114	local_min
50402	5.333333492	-5.501387	4.165760	0.208288	local_min
50403	5.166666508	-0.174556	0.003811	0.000191	local_min
50404	3.666666746	-10.784123	10.009345	0.500467	local_min
50406	4.000000000	-0.155616	0.028350	0.001418	local_min
50408	3.916666746	-0.157778	0.032332	0.001617	local_min
50412	5.833333492	-11.563160	8.999544	0.449977	local_min
50413	3.666666746	-0.165718	0.041026	0.002051	local_min
50415	4.083333492	-0.167588	0.038718	0.001936	local_min
50416	5.916666508	-15.099013	3.803925	0.190196	local_min
50417	3.916666746	-0.155088	0.028194	0.001410	local_min
50418	3.333333254	-10.026205	9.666669	0.483333	local_min
50419	4.000000000	-0.155079	0.031843	0.001592	local_min
50420	5.500000000	-16.337391	13.850898	0.692545	local_min
50422	5.666666508	-10.790628	9.311889	0.465594	local_min
50423	5.500000000	-11.893093	9.234457	0.461723	local_min
50424	3.833333254	-0.155085	0.028200	0.001410	local_min
50426	5.333333492	-0.198119	0.002145	0.000107	local_min
50427	5.833333492	-9.342471	6.931419	0.346571	local_min
50429	3.916666746	-0.163955	0.045857	0.002293	local_min
50430	4.416666508	-8.486446	7.789336	0.389467	local_min
50431	3.916666746	-0.155801	0.028836	0.001442	local_min
50433	3.000000000	-10.813046	10.687464	0.534373	local_min
50434	5.333333492	-0.169384	0.003113	0.000156	local_min
50435	4.750000000	-12.923255	12.351975	0.617599	local_min
