0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,-0.039825571,-0.055075963,-0.021283549,-0.024844467,-0.062005183,-0.232714306,-0.052171184,-0.109475128,-0.622018107,-1.496110613,-0.914557651,-0.766578908,-0.353597466,-0.623406487,-3.259255775,-0.697540714,-1.688507516,-1.788250729,-0.480323905,-0.258244026,-0.814914231,-9.263074772,-0.207432882,-0.096049181,-0.082208368,-0.175704461,-0.143214095,-0.245059955,-0.683172141,-2.690133605,-2.418194074,-1.894925607,-7.529273316,-6.251213248,-4.612441686,-17.03449495,-3.742523594,-2.025226525,-7.22201153,-3.402844243,-4.428027716,-0.892408798,-0.643992471,-0.42465198,-0.461407136,-0.40754688,-0.774980298,-10.13776689,-1.529218187,-12.3212682,-5.069597273,-8.402150974,-10.21476509,-3.937916929,-1.620806947,-2.097928682,-1.544579453,-1.532160708,-1.836659555,-2.131904035,-2.586139218
0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,-0.014725412,-0.288500853,-0.133546611,-0.330161093,-0.060336624,-0.048681534,-0.056340408,-0.081199548,-0.175492348,-1.783410249,-4.600340533,-0.075884464,-0.069952688,-1.224041407,-0.294175487,-0.517812443,-0.473043156,-0.50444327,-5.103464107,-0.527742786,-0.224833968,-0.151332393,-0.111792736,-0.698322094,-0.331778871,-0.231745773,-0.282835413,-0.985066853,-0.950439864,-0.272971035,-1.073510923,-0.854821696,-0.358759533,-0.246763337,-0.140720713,-0.121911351,-0.137876088,-2.006197264,-0.806671797,-0.889866714,-0.230382583,-0.205276991,-0.329963075,-0.414402886,-1.224441473,-2.302959746,-0.672213631,-0.378057434,-0.369876123,-0.566110597,-1.189780553,-3.470114553,-3.655990891,-1.728543201,-1.026314961,-0.831608589,-0.782110604,-0.842372185,-1.117063311,-1.687281584,-5.096921885
1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,-0.007423426,-0.011491195,-0.021581714,-0.019893554,-0.024082822,-0.032748238,-0.024628604,-0.038830156,-0.054401975,-0.080923023,-0.135235801,-0.269825199,-0.678544799,-1.288211104,-1.755201092,-0.489759528,-0.509851539,-1.113458168,-1.117162723,-0.537388655,-2.294395044,-0.609111049,-0.234105533,-0.138583424,-0.109496697,-0.109766611,-0.149951049,-0.796423841,-0.214994115,-0.318858672,-1.167404668,-3.682763333,-2.250249263,-2.642375002,-2.483140135,-1.2050973,-0.672430043,-0.510429364,-0.472596387,-0.505667776,-0.561041542,-0.740684335,-1.155201314,-4.843629113,-0.767551342,-1.118532547,-7.521007886,-2.359622326,-1.496838143,-1.947455959,-4.728440673,-6.646261607,-1.356741581,-1.106316604,-1.179284828,-1.146697692,-1.074923982,-0.9660122,-0.856203657,-0.800687633,-0.788070294
0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,-0.014708448,-0.023561999,-0.015275201,-0.013241089,-0.013183941,-0.013753321,-0.057879291,-0.193636418,-0.429899914,-0.276305358,-0.742012617,-0.305743216,-1.47577254,-0.966117612,-0.614209469,-0.583006521,-0.713458723,-1.009122096,-1.385526573,-1.378846943,-1.013458766,-0.699337861,-1.14605734,-0.583101267,-0.881856911,-1.001065273,-0.739539092,-4.342871587,-0.822820452,-0.467420324,-0.563741246,-0.880192705,-1.236988891,-0.630061073,-0.824693413,-0.663458659,-0.753989724,-0.743481836,-0.688149668,-8.702921912,-0.948612164,-5.615671781,-3.313970822,-2.007785827,-2.398966822,-10.35059466,-3.680902461,-2.673990815,-4.598445028,-7.304220645,-4.608145826,-3.034926178,-3.28876982,-6.948810796,-17.00477084,-5.663049816,-4.054195453,-6.30560612,-7.328662708,-1.793958886,-1.249971576
0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,-0.002954828,-0.003530255,-0.004335119,-0.005356948,-0.00660302,-0.007873949,-0.009884021,-0.012429388,-0.014963218,-0.018125253,-0.021817096,-0.024035569,-0.027482815,-0.033173348,-0.041743253,-0.035620106,-0.034513977,-0.051166554,-0.049243844,-0.057106457,-0.064067116,-0.068669494,-0.075896168,-0.080044229,-0.087271462,-0.094728323,-0.105391471,-0.117881376,-0.12405176,-0.128676641,-0.13427608,-0.134979064,-0.150263248,-0.154814114,-0.15745045,-0.173888865,-0.175930142,-0.142278734,-0.14324036,-0.140585796,-0.128817462,-0.128058245,-0.129171476,-0.123139743,-0.123420088,-0.126421567,-0.13224682,-0.135520423,-0.142987391,-0.15748577,-0.163752177,-0.177618075,-0.186695281,-0.202064714,-0.182765662,-0.217884441,-0.260377632,-0.294380403,-0.292331151,-0.321475514,-0.339056459
1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,-0.002991851,-0.003630405,-0.004342588,-0.005301446,-0.006659368,-0.00823128,-0.009273658,-0.012470108,-0.015112287,-0.010082573,-0.019998377,-0.023638125,-0.026426278,-0.02957557,-0.0337312,-0.032246784,-0.041671056,-0.048583782,-0.061262084,-0.058552001,-0.065043756,-0.071575189,-0.09098708,-0.093048556,-0.092361732,-0.102000246,-0.119784781,-0.116742177,-0.12545709,-0.128647892,-0.137840797,-0.141707548,-0.140337017,-0.163667488,-0.158531303,-0.147864533,-0.147762391,-0.17266828,-0.143435185,-0.139668244,-0.135726406,-0.130888856,-0.144866758,-0.12978768,-0.127882319,-0.133250693,-0.13588773,-0.145383723,-0.151147883,-0.161049404,-0.169857785,-0.160877257,-0.152945065,-0.190385483,-0.22255854,-0.250603534,-0.267984757,-0.322304052,-0.338291557,-0.374843877,-0.415685882
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,-0.002805273,-0.003466303,-0.004229714,-0.005193155,-0.006464753,-0.008136475,-0.010872477,-0.011561964,-0.017992073,-0.01747697,-0.020796538,-0.024143828,-0.025781545,-0.027163474,-0.033626109,-0.037164478,-0.042820359,-0.048975481,-0.056832578,-0.062014214,-0.079381253,-0.071076191,-0.077042716,-0.077252567,-0.095025086,-0.095465744,-0.10690385,-0.111740038,-0.12470047,-0.182114032,-0.122490551,-0.135789974,-0.145035568,-0.148839244,-0.150311026,-0.153599328,-0.150554498,-0.146472724,-0.147935744,-0.147896909,-0.132431357,-0.162876861,-0.120945498,-0.120230115,-0.130481465,-0.133640065,-0.145070965,-0.153871941,-0.16220014,-0.171460373,-0.186525631,-0.17826563,-0.19668168,-0.196630625,-0.20517921,-0.182374946,-0.211872672,-0.26759374,-0.235997294,-0.331432454,-0.352683152
1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.0967823,-0.06038985,-0.112326635,-0.081349278,-0.13486294,-0.264787028,-0.130703391,-0.045955888,-0.029563203,-1.104167281,-0.631239885,-0.156100905,-0.082366902,-0.07641047,-1.050139425,-0.128309999,-0.173730221,-0.674155011,-1.038038664,-1.504310465,-1.081627994,-0.903603963,-0.486910464,-1.087785135,-0.68334604,-0.506876025,-0.301361284,-2.797699458,-0.430884191,-0.582170573,-3.18288142,-4.029185985,-0.782571197,-0.32702509,-3.940629563,-0.92122253,-0.382669651,-0.264530714,-0.587127495,-0.441130194,-0.499241418,-0.86676329,-11.75520466,-2.257793622,-1.106892123,-1.142480865,-1.705896369,-4.504216386,-6.513653816,-5.277404127,-15.70460219,-2.762958175,-1.891647691,-2.468998939,-3.999719262,-1.301004327,-0.960873585,-0.870420179,-0.822591394,-0.886628348,-1.045386571
1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,-0.017521393,-0.085999375,-0.103095478,-0.068889014,-0.167257841,-0.027724642,-0.043196312,-0.070758941,-0.226965921,-2.901166013,-0.79780543,-0.03372365,-0.04014371,-0.050714029,-0.095126009,-0.88831339,-0.171107066,-0.065746131,-0.118908867,-1.2520001,-0.248812817,-0.162978664,-0.360558224,-0.317103096,-1.767029367,-4.564375648,-1.111921998,-0.770827928,-0.373265293,-0.471298116,-12.42428458,-0.447193018,-1.152998001,-10.40850959,-1.78942789,-2.632307702,-2.896133809,-7.560648507,-8.220045571,-5.678615775,-2.984000737,-4.124115468,-4.005922967,-3.36655107,-1.28515351,-1.099461621,-2.929040687,-1.017062283,-1.171331039,-2.174263409,-1.871181777,-1.102013156,-1.324194514,-4.873670016,-1.939201005,-1.606396901,-1.538058854,-17.18027527,-1.634803523,-0.983319556,-0.799000703
1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,-0.014570117,-0.015249554,-2.647735377,-0.12609947,-1.355308905,-0.48002309,-0.043232237,-0.025729206,-0.030489049,-0.04272712,-0.061333397,-0.096816347,-0.149822068,-0.26730749,-6.630319882,-0.121626815,-0.651443863,-1.540706837,-0.496026751,-0.234929141,-0.213227639,-0.314160673,-0.304213029,-0.588517836,-0.096660165,-0.086303868,-0.338152747,-2.442138591,-1.279933256,-0.400558016,-0.21493104,-0.149070619,-0.150800236,-1.40031995,-0.150753486,-0.102521434,-0.338382025,-0.147186451,-0.185759144,-0.200562962,-0.292561234,-0.623743151,-1.148039096,-2.058691722,-11.86898373,-1.400333181,-1.818086445,-0.920828085,-0.669866312,-2.109563783,-9.957719098,-1.536011826,-1.25119091,-2.999724579,-2.723177928,-0.887133819,-0.512528828,-0.438472516,-0.325651978,-0.346836101,-0.365831664
1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,-0.018734331,-0.020904048,-0.0538085,-0.369315879,-0.238996786,-0.039183947,-0.028137718,-0.078926147,-0.082583843,-0.055614801,-0.128976639,-0.095928449,-0.049860756,-0.186617972,-0.438251485,-0.205118159,-0.043632916,-0.031780298,-0.098297764,-0.141683752,-1.925356886,-0.467213682,-0.22411359,-0.281300996,-0.450024754,-9.367578287,-0.521021002,-7.99838155,-1.393973833,-2.376291255,-2.854501772,-1.73248379,-0.945906677,-1.068593607,-1.46511758,-1.81371761,-11.14351263,-3.630699244,-0.822150903,-0.439674626,-0.55512235,-1.112176509,-0.298203099,-0.270153724,-0.286440314,-0.622758341,-4.444147999,-0.577383032,-0.535006888,-0.773220608,-3.575634462,-4.768050639,-6.886315914,-8.448310642,-9.564979537,-4.061241116,-2.435258481,-3.961832192,-2.376689196,-4.348538952,-14.48929766
0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-0.031954295,-0.00430619,-0.032000753,-0.026959759,-0.064390465,-0.162362152,-0.095673447,-0.250890062,-0.521938168,-0.330676642,-7.247988745,-0.226612465,-0.098905185,-1.166614519,-1.071733266,-0.321550086,-0.523127017,-0.821741725,-2.793682207,-1.522313384,-0.203984836,-0.772231699,-0.134974344,-0.098876229,-2.800938082,-0.575448813,-14.6857261,-0.865871455,-0.650737607,-0.520131397,-0.702134662,-0.7501727,-0.98313701,-0.589763002,-0.530956282,-0.902649032,-1.505787876,-3.013511787,-0.686903603,-0.512476925,-0.516247275,-0.567049201,-0.747169418,-3.060778875,-4.193377526,-0.856410619,-0.661941364,-2.950508506,-0.694741046,-0.890965176,-0.554293753,-0.798042231,-0.864054708,-0.69352627,-0.751034704,-0.631058991,-0.614034158,-0.671416811,-0.857471494,-1.427148008,-1.590363877
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,-0.066550039,-0.020312014,-0.155786328,-0.074847246,-0.035501952,-0.262369808,-0.043114433,-0.154321158,-0.048630173,-0.048313891,-0.06128052,-0.099932176,-1.459634424,-0.300575182,-0.377476395,-1.391093297,-0.165604072,-1.056009057,-0.061493292,-0.340648265,-0.173971689,-1.311431509,-0.781604652,-1.132989062,-0.492813407,-0.439183028,-2.839536563,-0.318371677,-0.205769144,-0.869166703,-0.145255954,-0.759142819,-0.188130616,-0.123642485,-0.165893572,-1.521299658,-4.209620673,-0.515412982,-0.312913722,-0.757245128,-1.663125301,-1.608874964,-2.310247986,-13.56008108,-1.339513136,-0.70751811,-2.949711495,-12.06998285,-4.277386138,-2.104366309,-2.436295808,-11.72662981,-1.932507509,-1.2927327,-1.13155504,-1.791486801,-2.279498472,-5.564160363,-2.625988288,-5.930573031,-5.329366733
1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,-0.010020771,-0.019096078,-0.148949254,-0.064469226,-0.059315377,-0.139806041,-1.620459136,-0.090995884,-0.577370426,-0.370788446,-0.098779121,-0.159491076,-0.391088595,-0.519805827,-0.140147362,-0.130103306,-0.183202949,-1.13344631,-0.847125078,-0.167345398,-0.088321788,-0.082002619,-0.128183193,-2.901385807,-0.257611953,-0.311078718,-3.130976931,-0.716796103,-0.535771521,-0.603978019,-2.980742478,-3.032902997,-16.48178852,-3.497926028,-2.558399428,-0.396172798,-0.853848096,-0.233985506,-0.818319799,-0.235322069,-0.396780076,-0.134356711,-0.13126995,-0.147576986,-0.425633901,-0.162908602,-0.797355811,-0.440718983,-0.23165727,-0.347864753,-0.723643817,-2.357732301,-2.714699789,-1.091195327,-0.681453476,-0.618568305,-0.566208604,-1.265243566,-1.286680719,-1.045007121,-1.647695784
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,-0.027996147,-0.042268118,-0.509564553,-0.08669011,-0.161871036,-0.225833901,-0.067392437,-0.022296049,-0.033390276,-0.407064602,-0.089109635,-3.404434934,-0.953387627,-0.683287238,-0.701971171,-1.765679527,-0.849593363,-0.610286554,-1.273984577,-2.017008276,-1.201528075,-0.461713808,-0.806604482,-0.936206139,-1.855221987,-0.40963932,-1.8553078,-0.671611925,-0.282727013,-0.117999928,-0.206859877,-2.359524069,-0.777442053,-12.16775567,-3.593405163,-1.482673685,-1.932884115,-0.260187663,-0.194996712,-0.247517145,-0.789691194,-0.534422289,-2.795079619,-13.09478554,-1.431562909,-0.633294565,-0.753691022,-0.61986637,-1.051538045,-0.809649301,-3.655586001,-2.093515392,-3.930711258,-0.711302846,-1.066458917,-0.705977808,-2.163808832,-5.264788921,-11.81485879,-2.77007737,-2.974353975
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,-0.062301784,-0.072548895,-0.047314611,-0.034810202,-0.029386506,-0.038100141,-0.104357536,-0.065433137,-0.62509499,-0.207675144,-0.216012137,-0.977620689,-0.083912327,-0.102349403,-0.658592977,-0.064260503,-0.082571603,-0.460596485,-0.124021186,-0.732243893,-0.181396723,-0.07435935,-0.08944125,-0.12929212,-0.112305246,-0.147665861,-0.432743653,-0.299664585,-1.227158424,-4.83108062,-1.374476529,-2.016917573,-1.600196222,-5.788371389,-5.726836209,-4.861200418,-2.412669801,-0.965319154,-0.778037107,-1.484371199,-2.24682648,-1.086423116,-3.67244691,-1.225231538,-1.071627545,-2.723168313,-4.510487373,-7.648410503,-2.946402079,-2.287896177,-1.604512405,-1.333291646,-1.135691501,-1.017720735,-0.947331272,-0.869461299,-0.707658284,-0.623077081,-0.653605592,-0.828371323,-0.771829531
1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,-0.003132944,-0.00334884,-0.004170561,-0.00514602,-0.006389584,-0.007952427,-0.009894086,-0.012237426,-0.015043014,-0.017788767,-0.023263126,-0.022877904,-0.025791625,-0.028579016,-0.030941403,-0.036690739,-0.04167732,-0.047294028,-0.049428912,-0.058621846,-0.064614779,-0.075736035,-0.077341477,-0.083155874,-0.090948829,-0.112320833,-0.104400519,-0.108397597,-0.118562165,-0.131770788,-0.129967747,-0.139044088,-0.140687974,-0.147509171,-0.1572677,-0.162281631,-0.158365071,-0.137075798,-0.136747119,-0.130794834,-0.13528132,-0.129092936,-0.126879537,-0.125340178,-0.122772285,-0.130123386,-0.133510147,-0.149688801,-0.152987101,-0.161807204,-0.174201122,-0.210891911,-0.148663574,-0.164780761,-0.187980542,-0.213643109,-0.231724211,-0.26004329,-0.289134923,-0.33828986,-0.367418262
0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,-0.023232836,-0.05035058,-0.073496615,-0.0894205,-0.046399,-0.039444343,-0.00781387,-0.287083338,-0.046798222,-0.17311808,-0.334453941,-0.074991874,-4.516550461,-0.056737913,-0.059652092,-0.115294869,-0.351687751,-1.237569941,-0.255878924,-0.096521222,-0.125773148,-0.396809411,-13.9332626,-0.17826328,-0.860957051,-4.885711896,-0.317342424,-0.162644902,-0.123725529,-0.115228212,-0.187920345,-0.190784717,-0.751975214,-0.24297676,-0.39402351,-4.422615569,-0.368705029,-0.230361206,-0.230674092,-0.299897154,-1.132258593,-0.301337224,-0.311488926,-0.357698234,-0.443482471,-2.295451375,-1.553432249,-0.57402071,-0.875851992,-1.936418396,-4.428211945,-4.513146305,-5.493715961,-4.694589609,-3.690223035,-2.528078293,-1.94354542,-1.764880004,-1.905265441,-2.405601737,-3.540288427
1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,-0.039467332,-0.386395463,-0.08319739,-0.226294165,-0.020865567,-0.042918092,-0.966438094,-0.707273981,-0.133287129,-0.12336751,-0.200316851,-0.069822013,-0.261915963,-0.06962751,-0.043035081,-0.052077041,-0.031993476,-0.037133473,-0.033322833,-0.302380056,-0.027034583,-0.035852371,-0.498664685,-1.664997315,-0.1848015,-0.561227188,-11.34990349,-0.76594351,-0.509824795,-0.445723653,-0.906562257,-2.243227496,-5.249485862,-2.134009459,-0.74567001,-0.573607632,-1.062992817,-0.28268584,-0.520381792,-0.297666056,-0.919948589,-0.448290008,-0.438351116,-0.25256584,-0.1609292,-0.269846032,-0.306077064,-0.268172571,-0.255154896,-0.257861077,-0.324360618,-1.252017626,-0.355871835,-0.309765941,-0.268923848,-0.249977252,-0.286291821,-0.440815143,-0.369651477,-0.388829903,-0.538871926
1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,-0.019722071,-0.040265193,-0.134767687,-0.062390519,-0.08620864,-0.059227267,-0.128485877,-0.114241323,-2.239925573,-0.779557901,-0.438965265,-0.098423337,-0.073431223,-0.315805493,-0.046663924,-0.053588298,-0.03528232,-0.076253936,-0.100706245,-0.271322966,-8.515461391,-2.543210264,-0.981559141,-0.708962291,-8.199242142,-2.29079595,-1.327622983,-0.615559741,-0.621522981,-0.698819773,-0.987614021,-1.776435422,-4.423386508,-5.465452155,-1.703702608,-0.939554429,-0.692341781,-0.50227851,-0.484523256,-0.74495855,-0.678567399,-0.61840087,-1.227026792,-1.685226746,-10.82140142,-3.037136852,-4.184883769,-1.84295633,-1.04626674,-0.898816406,-0.807330672,-1.354573817,-1.726129293,-0.977769982,-0.850962096,-0.907853329,-1.013981959,-1.206762439,-1.679076904,-3.61171618,-10.74346346
0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,-0.002787693,-0.003477576,-0.004650836,-0.00551626,-0.006388807,-0.007930033,-0.009904837,-0.012163067,-0.014925185,-0.017864502,-0.02093693,-0.023873478,-0.026797803,-0.029673398,-0.042284989,-0.037642471,-0.042688692,-0.049857791,-0.05197367,-0.066000631,-0.068858146,-0.077796431,-0.064274723,-0.079352361,-0.08902944,-0.100336413,-0.108796484,-0.10018684,-0.109215956,-0.124297439,-0.134536152,-0.142581766,-0.158453982,-0.145454479,-0.149269074,-0.145255769,-0.147578067,-0.14549186,-0.144505542,-0.138774084,-0.131454652,-0.128426518,-0.128813221,-0.12751497,-0.130658837,-0.134398179,-0.141371864,-0.152666598,-0.159392101,-0.161449221,-0.153313517,-0.146025355,-0.163211717,-0.173110619,-0.212038036,-0.243561263,-0.315179567,-0.296738761,-0.348948677,-0.326630618,-0.343930748
0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,-0.003019232,-0.003539417,-0.004302463,-0.005575856,-0.006366603,-0.008060718,-0.009908538,-0.012280335,-0.015077871,-0.018381934,-0.021416003,-0.025303216,-0.026395072,-0.03063711,-0.042822339,-0.046321278,-0.04149544,-0.043226858,-0.051439372,-0.058126044,-0.064109916,-0.069911997,-0.071020806,-0.082421789,-0.089552174,-0.097160098,-0.105664892,-0.114132518,-0.125043903,-0.13347627,-0.141832412,-0.144962665,-0.158090374,-0.14808718,-0.154369304,-0.166292121,-0.139751275,-0.152395089,-0.124861941,-0.135025606,-0.127790798,-0.126418894,-0.129336793,-0.123674985,-0.13000608,-0.118069962,-0.125830503,-0.131045982,-0.135398203,-0.141868317,-0.172133426,-0.169297309,-0.175104487,-0.186314461,-0.203505252,-0.241961884,-0.250182223,-0.26339903,-0.297746061,-0.311242413,-0.355471867
