"Freq [GHz]","dB(S(1,1)) []"
1,-0.132145793485096
1.08333333333333,-0.0370588727753497
1.16666666666667,-0.0787659821377568
1.25,-0.256537400538448
1.33333333333333,-0.0520583364028092
1.41666666666667,-0.085179815582535
1.5,-1.610792773955
1.58333333333333,-0.0884652107172224
1.66666666666667,-0.374634092321146
1.75,-0.035581499606699
1.83333333333333,-0.0401744443011695
1.91666666666667,-0.0660999292393447
2,-3.49518108730184
2.08333333333333,-0.0472751864276989
2.16666666666667,-0.0323262852022927
2.25,-0.576060317409183
2.33333333333333,-0.866541808697814
2.41666666666667,-0.101467966129083
2.5,-0.0772258969753068
2.58333333333333,-0.0804196732590311
2.66666666666667,-0.107022839118595
2.75,-1.01902735197583
2.83333333333333,-0.590092028622662
2.91666666666667,-0.109537823964943
3,-0.114253637869891
3.08333333333333,-0.140432074451147
3.16666666666667,-0.730188546517224
3.25,-0.451127358987245
3.33333333333333,-0.494519555499842
3.41666666666667,-0.781843812661188
3.5,-0.636422595846109
3.58333333333333,-0.667810288073703
3.66666666666667,-1.73086604037816
3.75,-0.995501152272729
3.83333333333333,-0.966790654359714
3.91666666666667,-1.97425968084877
4,-5.09020691611771
4.08333333333333,-1.43588834691906
4.16666666666667,-4.17966084844359
4.25,-3.13788621576768
4.33333333333333,-3.75146885466878
4.41666666666667,-3.39943949758998
4.5,-10.3850329372673
4.58333333333333,-5.08092377503229
4.66666666666667,-9.51505513108678
4.75,-3.44467772557857
4.83333333333333,-4.10497989701993
4.91666666666667,-13.1866083543988
5,-3.66499065019391
5.08333333333333,-3.68551431056007
5.16666666666667,-12.2858666205457
5.25,-9.4759084737067
5.33333333333333,-4.40636911123884
5.41666666666667,-2.2192101211311
5.5,-2.56266028930952
5.58333333333333,-2.81077923322481
5.66666666666667,-2.03984594153879
5.75,-1.20682670335295
5.83333333333333,-1.37148644432977
5.91666666666667,-0.904609564023752
6,-0.971255518310369
