"Freq [GHz]","dB(S(1,1)) []"
1,-0.0235092795303364
1.08333333333333,-0.0551640754308709
1.16666666666667,-2.44941204562207
1.25,-0.107097070674212
1.33333333333333,-0.177634154368737
1.41666666666667,-0.202451737711459
1.5,-0.161327958157484
1.58333333333333,-0.143227002372085
1.66666666666667,-0.148935399379134
1.75,-0.0937046449899875
1.83333333333333,-0.10487938529592
1.91666666666667,-0.118541345623531
2,-0.116994511450519
2.08333333333333,-0.119270876518509
2.16666666666667,-0.118977126336128
2.25,-0.126240148802984
2.33333333333333,-0.14213744487469
2.41666666666667,-0.264982136316886
2.5,-0.180659052702741
2.58333333333333,-0.350592469748095
2.66666666666667,-4.91038335562647
2.75,-5.07762085125061
2.83333333333333,-0.820462676535861
2.91666666666667,-0.435498292608575
3,-0.345041551733546
3.08333333333333,-0.368747067335676
3.16666666666667,-0.455489528040883
3.25,-0.853455308007308
3.33333333333333,-0.365924434095701
3.41666666666667,-3.82139332256429
3.5,-2.47106483993726
3.58333333333333,-9.53407859382221
3.66666666666667,-1.761167251842
3.75,-1.42619279310236
3.83333333333333,-1.15104753057852
3.91666666666667,-1.17705318001876
4,-2.17030526793721
4.08333333333333,-8.11550417791583
4.16666666666667,-1.8939411909048
4.25,-4.01019902428036
4.33333333333333,-2.72601796738003
4.41666666666667,-1.55723105788481
4.5,-0.789859432997891
4.58333333333333,-1.44451909045057
4.66666666666667,-0.968016549279973
4.75,-4.52406610141645
4.83333333333333,-3.50867798264803
4.91666666666667,-1.1552683755664
5,-1.07715172416695
5.08333333333333,-2.8833913900661
5.16666666666667,-0.776572288669164
5.25,-0.582356018176411
5.33333333333333,-0.656560491205793
5.41666666666667,-0.893595376467524
5.5,-1.98166167400237
5.58333333333333,-2.6827709277802
5.66666666666667,-1.25968458747614
5.75,-1.64356351868542
5.83333333333333,-0.581135218715872
5.91666666666667,-0.592157225926988
6,-0.7044689877215
