"Freq [GHz]","dB(S(1,1)) []"
1,-0.00300353152148026
1.08333333333333,-0.00356135034536696
1.16666666666667,-0.0042933321786992
1.25,-0.00525252105519127
1.33333333333333,-0.00649120583696669
1.41666666666667,-0.00805763942089555
1.5,-0.00998865780963128
1.58333333333333,-0.0123002821173556
1.66666666666667,-0.0149732817579375
1.75,-0.0179173889185527
1.83333333333333,-0.0209271627674316
1.91666666666667,-0.0237659850619815
2,-0.0264391817896402
2.08333333333333,-0.0292894922388366
2.16666666666667,-0.0327453881316349
2.25,-0.0370752288894098
2.33333333333333,-0.042282308133096
2.41666666666667,-0.0480959501026231
2.5,-0.0541282258463554
2.58333333333333,-0.0600879452906688
2.66666666666667,-0.0657808993728281
2.75,-0.0711174123012879
2.83333333333333,-0.0763761931516893
2.91666666666667,-0.0822207035631612
3,-0.0893101112659323
3.08333333333333,-0.0986101573028952
3.16666666666667,-0.103548596946199
3.25,-0.11174516106401
3.33333333333333,-0.120572049507777
3.41666666666667,-0.128915704186438
3.5,-0.136511510013623
3.58333333333333,-0.142511169423736
3.66666666666667,-0.146475483315524
3.75,-0.149457179460461
3.83333333333333,-0.152583684653603
3.91666666666667,-0.154991086717243
4,-0.154810282110053
4.08333333333333,-0.151628181277874
4.16666666666667,-0.146550336740561
4.25,-0.140875762549377
4.33333333333333,-0.135514394433412
4.41666666666667,-0.131069549874844
4.5,-0.1279868524186
4.58333333333333,-0.126539414131026
4.66666666666667,-0.126853921422715
4.75,-0.129061480776074
4.83333333333333,-0.133263341370178
4.91666666666667,-0.139387349698141
5,-0.147187094641615
5.08333333333333,-0.156397594181593
5.16666666666667,-0.166971579365227
5.25,-0.179243583497374
5.33333333333333,-0.193195593966849
5.41666666666667,-0.207399081767227
5.5,-0.221618187059001
5.58333333333333,-0.237148967324388
5.66666666666667,-0.25554425538512
5.75,-0.27709434643284
5.83333333333333,-0.300978988995858
5.91666666666667,-0.325910938596238
6,-0.350488677048605
