"Freq [GHz]","dB(S(1,1)) []"
1,-0.00291067029790348
1.08333333333333,-0.00350501012597587
1.16666666666667,-0.00434702886964299
1.25,-0.00658158928638766
1.33333333333333,-0.00678916107373748
1.41666666666667,-0.00769466704460387
1.5,-0.00983177793005729
1.58333333333333,-0.0123250508941165
1.66666666666667,-0.0149037403539708
1.75,-0.017791025233611
1.83333333333333,-0.0210258865000805
1.91666666666667,-0.0243716223091989
2,-0.026453445322116
2.08333333333333,-0.0290302398420723
2.16666666666667,-0.0329405107432351
2.25,-0.0414795536099494
2.33333333333333,-0.0419463125474607
2.41666666666667,-0.048766002839484
2.5,-0.0555090805942776
2.58333333333333,-0.0655458986890166
2.66666666666667,-0.0644235061285775
2.75,-0.0703396297056634
2.83333333333333,-0.0689041023353981
2.91666666666667,-0.0838489364166321
3,-0.0940132733499292
3.08333333333333,-0.0786984075027231
3.16666666666667,-0.103154803146098
3.25,-0.110430931932766
3.33333333333333,-0.118557960141329
3.41666666666667,-0.129386406348941
3.5,-0.137414101910936
3.58333333333333,-0.145082090039152
3.66666666666667,-0.146594480024526
3.75,-0.150109786621766
3.83333333333333,-0.155254854499576
3.91666666666667,-0.157138365037745
4,-0.155581071617687
4.08333333333333,-0.152776413928944
4.16666666666667,-0.148688183008818
4.25,-0.146024107477841
4.33333333333333,-0.133544461026968
4.41666666666667,-0.125732726715858
4.5,-0.123452201513974
4.58333333333333,-0.123673069695602
4.66666666666667,-0.125792474304625
4.75,-0.125234400324298
4.83333333333333,-0.13465947955458
4.91666666666667,-0.125544145209965
5,-0.1458334966317
5.08333333333333,-0.156079187742976
5.16666666666667,-0.164793323289464
5.25,-0.179420370765431
5.33333333333333,-0.195819384317579
5.41666666666667,-0.204199867090676
5.5,-0.233855602873013
5.58333333333333,-0.232476368773738
5.66666666666667,-0.270690042191334
5.75,-0.261327915057768
5.83333333333333,-0.261392794415145
5.91666666666667,-0.290224897939187
6,-0.3472593259959
