"Freq [GHz]","dB(S(1,1)) []"
1,-0.175726760081561
1.08333333333333,-0.021554650541639
1.16666666666667,-0.233509765536148
1.25,-0.0371755351006818
1.33333333333333,-0.228529245244029
1.41666666666667,-0.15157582284381
1.5,-0.125921960629055
1.58333333333333,-0.0250492118697054
1.66666666666667,-0.0250315321025855
1.75,-0.0297808865633554
1.83333333333333,-0.0571982422271059
1.91666666666667,-0.135829085265978
2,-0.361299773525211
2.08333333333333,-0.555966515369468
2.16666666666667,-0.163133175152086
2.25,-0.121638737379736
2.33333333333333,-0.448746686984219
2.41666666666667,-0.252690456567064
2.5,-1.88549940721593
2.58333333333333,-0.337237458586471
2.66666666666667,-0.12463507246149
2.75,-0.37422163413779
2.83333333333333,-0.994371534120217
2.91666666666667,-0.60291040360698
3,-0.361546806145555
3.08333333333333,-0.87533459729647
3.16666666666667,-0.148430059232746
3.25,-0.146622228326628
3.33333333333333,-6.29453588867428
3.41666666666667,-0.28302074944684
3.5,-0.291110292142526
3.58333333333333,-0.314214031417856
3.66666666666667,-1.71785440386736
3.75,-0.271711357221375
3.83333333333333,-0.410506556906749
3.91666666666667,-1.02679649624533
4,-1.63993396909224
4.08333333333333,-0.432656129184594
4.16666666666667,-6.30451735559028
4.25,-0.618075656101194
4.33333333333333,-2.26853289021234
4.41666666666667,-1.87772742060084
4.5,-0.5925973498948
4.58333333333333,-0.710705440964402
4.66666666666667,-2.08544121901892
4.75,-4.51303559913528
4.83333333333333,-0.801814121932019
4.91666666666667,-3.00100916710244
5,-7.71072526836626
5.08333333333333,-1.21899702269411
5.16666666666667,-0.652187188151534
5.25,-0.610657791859464
5.33333333333333,-0.479910398035729
5.41666666666667,-0.536862861133766
5.5,-1.12642579838604
5.58333333333333,-1.40346585842585
5.66666666666667,-1.07105991278404
5.75,-4.74940765210181
5.83333333333333,-8.72569374588621
5.91666666666667,-3.82609297346173
6,-3.37954048787921
