"Freq [GHz]","dB(S(1,1)) []"
1,-0.0215752369482853
1.08333333333333,-0.0453958697651455
1.16666666666667,-0.0537379669581895
1.25,-0.0332831915570131
1.33333333333333,-0.0533936590953124
1.41666666666667,-0.0387587959669208
1.5,-0.0339870000952558
1.58333333333333,-0.0340911583248067
1.66666666666667,-0.0367357557594826
1.75,-0.106151947287993
1.83333333333333,-0.0946534159769615
1.91666666666667,-0.0901192299997708
2,-0.12998034304242
2.08333333333333,-0.246272973621253
2.16666666666667,-3.31500929456597
2.25,-0.194845733698855
2.33333333333333,-0.167634177960748
2.41666666666667,-0.120275320303534
2.5,-0.107402697926892
2.58333333333333,-0.289449251069113
2.66666666666667,-0.342847233901814
2.75,-5.5549444016911
2.83333333333333,-1.9432754749153
2.91666666666667,-0.758343637812121
3,-3.70409151511401
3.08333333333333,-0.186274497472612
3.16666666666667,-0.227002325495902
3.25,-0.103928721124131
3.33333333333333,-0.431285240498658
3.41666666666667,-1.12552471700245
3.5,-0.25864501355059
3.58333333333333,-0.180240507903142
3.66666666666667,-0.172530384993858
3.75,-0.210624122615924
3.83333333333333,-0.20605116320124
3.91666666666667,-0.506613147848872
4,-0.285746527867609
4.08333333333333,-0.224868794039863
4.16666666666667,-0.234174567652545
4.25,-0.23821997336792
4.33333333333333,-0.262374672612872
4.41666666666667,-0.270702158503495
4.5,-0.278723465456603
4.58333333333333,-0.491163638221924
4.66666666666667,-0.683794667364651
4.75,-0.548437365722595
4.83333333333333,-0.53777107791551
4.91666666666667,-0.55808464335662
5,-0.584529426908621
5.08333333333333,-0.645141842132124
5.16666666666667,-0.746426793321094
5.25,-0.501550902761201
5.33333333333333,-0.452077014071555
5.41666666666667,-0.523155818044254
5.5,-0.544050330120181
5.58333333333333,-0.575767347050222
5.66666666666667,-0.608662893642276
5.75,-0.651527305156724
5.83333333333333,-0.672381795402164
5.91666666666667,-0.746641811460217
6,-0.868583110706161
