"Freq [GHz]","dB(S(1,1)) []"
1,-0.00299651172120887
1.08333333333333,-0.00354956230607122
1.16666666666667,-0.00435265335517273
1.25,-0.00528184828515719
1.33333333333333,-0.00652185464776221
1.41666666666667,-0.00786647815819374
1.5,-0.0100102799751943
1.58333333333333,-0.0123638406149775
1.66666666666667,-0.0149846382893606
1.75,-0.0179360180548151
1.83333333333333,-0.0209245156887272
1.91666666666667,-0.0237549866660932
2,-0.026305192793365
2.08333333333333,-0.0284531628466637
2.16666666666667,-0.0337147725701221
2.25,-0.0373564280949633
2.33333333333333,-0.0422248962565805
2.41666666666667,-0.0496837418410752
2.5,-0.0545269957756586
2.58333333333333,-0.0601269198832138
2.66666666666667,-0.0653944687660193
2.75,-0.0740053714139444
2.83333333333333,-0.0762942471137673
2.91666666666667,-0.0814151355333214
3,-0.0875455435721805
3.08333333333333,-0.093954301458252
3.16666666666667,-0.105035883447282
3.25,-0.114325422500897
3.33333333333333,-0.124666559744184
3.41666666666667,-0.129722519891174
3.5,-0.137122766192208
3.58333333333333,-0.143442448411621
3.66666666666667,-0.145762496225901
3.75,-0.149876904692621
3.83333333333333,-0.152681690071148
3.91666666666667,-0.157216816235648
4,-0.155467118165977
4.08333333333333,-0.15279796386402
4.16666666666667,-0.148252594249825
4.25,-0.143898314984043
4.33333333333333,-0.137966115241682
4.41666666666667,-0.134919972221018
4.5,-0.132034395460629
4.58333333333333,-0.131282320476603
4.66666666666667,-0.133450056679344
4.75,-0.124651462433346
4.83333333333333,-0.134604712929495
4.91666666666667,-0.143995784873988
5,-0.145988576839859
5.08333333333333,-0.14657127720468
5.16666666666667,-0.161528204710965
5.25,-0.17333392649689
5.33333333333333,-0.181511434614072
5.41666666666667,-0.196328240182454
5.5,-0.206551679351162
5.58333333333333,-0.21780250193514
5.66666666666667,-0.245604033828193
5.75,-0.263909670673027
5.83333333333333,-0.294498674494193
5.91666666666667,-0.321318198897896
6,-0.353185308592523
