"Freq [GHz]","dB(S(1,1)) []"
1,-0.00299605198232292
1.08333333333333,-0.00355890587520001
1.16666666666667,-0.00429526783536095
1.25,-0.00526050132529824
1.33333333333333,-0.00651942606365364
1.41666666666667,-0.00811427291283159
1.5,-0.0101812650106121
1.58333333333333,-0.0110749627362888
1.66666666666667,-0.0147396359069569
1.75,-0.0177912891250099
1.83333333333333,-0.020874170800024
1.91666666666667,-0.0237860086031566
2,-0.0265349520568729
2.08333333333333,-0.0294663822746135
2.16666666666667,-0.0330276774559363
2.25,-0.0375520781390611
2.33333333333333,-0.0436241392762256
2.41666666666667,-0.0476795953726409
2.5,-0.0541231477451101
2.58333333333333,-0.0599153763777473
2.66666666666667,-0.066082285928703
2.75,-0.0692861050160968
2.83333333333333,-0.0794702707028568
2.91666666666667,-0.0830454198185397
3,-0.0908598772093024
3.08333333333333,-0.0973186643442684
3.16666666666667,-0.100111004707846
3.25,-0.111291952724379
3.33333333333333,-0.124447145650985
3.41666666666667,-0.128137884137441
3.5,-0.136110949925745
3.58333333333333,-0.142392248943439
3.66666666666667,-0.146363062087157
3.75,-0.148991114033318
3.83333333333333,-0.15408567649514
3.91666666666667,-0.146842835432017
4,-0.155947720679897
4.08333333333333,-0.153074734927505
4.16666666666667,-0.148286866580817
4.25,-0.142993719970559
4.33333333333333,-0.13846245547536
4.41666666666667,-0.133430949230311
4.5,-0.130324788165633
4.58333333333333,-0.128403972775041
4.66666666666667,-0.120408508849844
4.75,-0.132013548918683
4.83333333333333,-0.135523472339227
4.91666666666667,-0.140734333958698
5,-0.147944377586026
5.08333333333333,-0.155702084050011
5.16666666666667,-0.164011250282681
5.25,-0.172482125450461
5.33333333333333,-0.181429028055947
5.41666666666667,-0.184131132837585
5.5,-0.190618249750917
5.58333333333333,-0.208174198152576
5.66666666666667,-0.248138888872785
5.75,-0.258282784534278
5.83333333333333,-0.280024151365641
5.91666666666667,-0.306391536250777
6,-0.341474325990215
