"Freq [GHz]","dB(S(1,1)) []"
1,-0.0330685701498752
1.01,-0.0247428467615525
1.02,-0.0203285141248185
1.03,-0.0179902689793125
1.04,-0.0168552045748092
1.05,-0.0164805184274256
1.06,-0.0166312418933171
1.07,-0.0171808584752187
1.08,-0.0180641425270359
1.09,-0.019253906552783
1.1,-0.0207496361693078
1.11,-0.0225727612231717
1.12,-0.0247664916034158
1.13,-0.0274001660498837
1.14,-0.0305805305034264
1.15,-0.0344782957746518
1.16,-0.0393995748533682
1.17,-0.0460380090061437
1.18,-0.0569256481759281
1.19,-0.110961432865311
1.2,-0.0456589291526867
1.21,-0.0639029774544972
1.22,-0.0798076320702306
1.23,-0.0981017025390124
1.24,-0.120890120086873
1.25,-0.15021735287109
1.26,-0.188562024568416
1.27,-0.238878104576655
1.28,-0.3040453131487
1.29,-0.385010180784053
1.3,-0.476767147819932
1.31,-0.563451172159761
1.32,-0.619831355220773
1.33,-0.626741284653638
1.34,-0.587489821691983
1.35,-0.522823836347593
1.36,-0.453221210777823
1.37,-0.390209032458545
1.38,-0.340389288830264
1.39,-0.448227005163985
1.4,-0.545205327326517
1.41,-0.332679072003564
1.42,-0.293395174559752
1.43,-0.278548493744489
1.44,-0.275678150201676
1.45,-0.282526717374437
1.46,-0.299697292973966
1.47,-0.329861966399745
1.48,-0.378519804992085
1.49,-0.456284925213873
1.5,-0.584412885700996
1.51,-0.808750605717988
1.52,-1.23684789736485
1.53,-2.12216737370048
1.54,-3.68850504286191
1.55,-3.76822359862738
1.56,-1.99293408348053
1.57,-0.989234216654386
1.58,-0.547126546515897
1.59,-0.336025914336111
1.6,-0.224204696931703
1.61,-0.159806374446998
1.62,-0.12042248386259
1.63,-0.0954732790861351
1.64,-0.0796740015992014
1.65,-0.0704493655578221
1.66,-0.0669880853636052
1.67,-0.0703344451954295
1.68,-0.0851214528507922
1.69,-0.127085250687504
1.7,-0.264305607384697
1.71,-1.05489233972541
1.72,-9.02807636849151
1.73,-0.829375718859383
1.74,-0.286704863766157
1.75,-0.158116743947561
1.76,-0.108314694932226
1.77,-0.083952228713225
1.78,-0.0704448183680939
1.79,-0.0624870293510555
1.8,-0.0577824517913645
1.81,-0.0552254964808621
1.82,-0.0542590574952536
1.83,-0.0546166630273471
1.84,-0.0562129975633032
1.85,-0.059102120583556
1.86,-0.0634750871608644
1.87,-0.0696910575373033
1.88,-0.0783511472222844
1.89,-0.0904437085177628
1.9,-0.107627556576468
1.91,-0.132807856164445
1.92,-0.171388054399975
1.93,-0.234233888591049
1.94,-0.345438168631619
1.95,-0.564892360229327
1.96,-1.05511714760428
1.97,-2.13511041201972
