"Freq [GHz]","dB(S(1,1)) []"
1,-0.17677703437386
1.01,-0.0628329073059035
1.02,-0.10678289954583
1.03,-0.188870623863747
1.04,-0.227195243173477
1.05,-0.153021188515236
1.06,-0.0936928126300094
1.07,-0.0671335420324482
1.08,-0.0579654846489625
1.09,-0.0588475651406136
1.1,-0.0677277276032785
1.11,-0.0851349111271759
1.12,-0.112489754192493
1.13,-0.148738971124344
1.14,-0.183523166976886
1.15,-0.196575192668798
1.16,-0.17941506293557
1.17,-0.14678965833643
1.18,-0.11494212257765
1.19,-0.0898025774419632
1.2,-0.071305878261236
1.21,-0.0578800180954128
1.22,-0.0480495473479082
1.23,-0.0407322418895831
1.24,-0.0351863581996973
1.25,-0.0309105066996316
1.26,-0.0275635329998183
1.27,-0.0249099029915923
1.28,-0.0227841706498055
1.29,-0.0210680674103172
1.3,-0.0196756366113748
1.31,-0.0185434645573013
1.32,-0.0176241634366612
1.33,-0.0168819570384026
1.34,-0.0162896492397076
1.35,-0.0158265195557235
1.36,-0.015476854576513
1.37,-0.0152289285477008
1.38,-0.0150743147757204
1.39,-0.0150074570834608
1.4,-0.015025467467728
1.41,-0.0151281509919216
1.42,-0.0153183020560002
1.43,-0.0156023863845894
1.44,-0.0159918681834143
1.45,-0.0165058249773647
1.46,-0.01717688110869
1.47,-0.0180704566503032
1.48,-0.0194239354914792
1.49,-0.0388302505280459
1.5,-0.0240751275296433
1.51,-0.0265058194333056
1.52,-0.0320296743312239
1.53,-0.0435960274202918
1.54,-0.0761985608622071
1.55,-0.266992870731378
1.56,-4.39950056361247
1.57,-0.144733332060791
1.58,-0.0546617651092176
1.59,-0.0371368796823288
1.6,-0.0319643950707047
1.61,-0.0306432184973848
1.62,-0.0310194499560955
1.63,-0.0323854999125032
1.64,-0.0344954927462461
1.65,-0.0372958843175706
1.66,-0.0408411522363368
1.67,-0.0452727310903531
1.68,-0.0508291613640572
1.69,-0.0578828562275235
1.7,-0.0670139066424957
1.71,-0.0791502915162327
1.72,-0.095842936926491
1.73,-0.119841448966877
1.74,-0.15641087703972
1.75,-0.216715361717002
1.76,-0.327987682458307
1.77,-0.571656743006948
1.78,-1.28276121880018
1.79,-4.77459649176418
1.8,-6.62451442803853
1.81,-1.37686317283101
1.82,-0.504655614707862
1.83,-0.250284086413165
1.84,-0.147813967678973
1.85,-0.0982765211565487
1.86,-0.0715942738358134
1.87,-0.056338148397397
1.88,-0.0474735224706608
1.89,-0.0425541419033876
1.9,-0.0403259673588422
1.91,-0.0401532895829762
1.92,-0.041768851252171
1.93,-0.0451719458683278
1.94,-0.0506106984821603
1.95,-0.0586331886504961
1.96,-0.0702238303299373
1.97,-0.087078517022113
1.98,-0.112133216361657
1.99,-0.1505615234207
2,-0.211538035730779
2.01,-0.310515480580135
2.02,-0.467230261518047
2.03,-0.677686969068511
2.04,-0.845678106465379
2.05,-0.844956144674165
2.06,-0.728820465331436
2.07,-0.615099113334757
2.08,-0.547432771916099
2.09,-0.53042793185831
2.1,-0.568189902748983
2.11,-0.68188545910978
2.12,-0.933761930625643
2.13,-1.49549154018208
2.14,-2.79816143846494
2.15,-4.58979347428642
2.16,-3.2073038996271
2.17,-1.57022696006611
2.18,-0.857292224344602
2.19,-0.538141099409633
2.2,-0.376942561713757
2.21,-0.287372785733689
2.22,-0.234813014290934
2.23,-0.204139805913941
2.24,-0.188857330728207
2.25,-0.187562984208156
2.26,-0.204172669111022
2.27,-0.253560851702438
2.28,-0.387336397194278
2.29,-0.851353191963026
2.3,-4.13377733603856
2.31,-5.38321514310458
2.32,-0.991384516606776
2.33,-0.423305188425571
2.34,-0.255606828278394
2.35,-0.184726385032376
2.36,-0.148524379419817
2.37,-0.128009239296019
2.38,-0.115881260037751
2.39,-0.108931516887214
2.4,-0.105682993630253
2.41,-0.105544862121972
2.42,-0.108512602597629
2.43,-0.115134227743364
2.44,-0.126699960572845
2.45,-0.145780264159551
2.46,-0.177548758591109
2.47,-0.233277872144691
2.48,-0.341171229855464
2.49,-0.590385478174024
2.5,-1.42927028315784
2.51,-5.83139651792921
2.52,-10.5719495539385
2.53,-2.27210819470751
2.54,-0.898827479421895
2.55,-0.491223391341588
2.56,-0.32261003429914
2.57,-0.237939415820007
2.58,-0.18997049169137
2.59,-0.160624988187274
2.6,-0.141835644422539
2.61,-0.129596480838292
2.62,-0.121770354640035
2.63,-0.117175459071083
2.64,-0.115171721558752
2.65,-0.115468053855452
2.66,-0.11804256947055
2.67,-0.123136800900408
2.68,-0.131322606025139
2.69,-0.143678921497861
2.7,-0.162192115535356
2.71,-0.190724788019245
2.72,-0.237969402319036
2.73,-0.335860881560204
2.74,-0.75939404099194
2.75,-0.973167667230683
2.76,-2.6711164561721
2.77,-11.795666805511
2.78,-1.76941024645171
2.79,-0.515479547849286
2.8,-0.234020339035724
2.81,-0.137946232761925
2.82,-0.097759979868964
2.83,-0.0796347714403374
2.84,-0.0720344041748444
2.85,-0.070350559877025
2.86,-0.0726070582870959
2.87,-0.0780149449490099
2.88,-0.0864366768730022
2.89,-0.0982014017202336
2.9,-0.114096612934485
2.91,-0.135496899583981
2.92,-0.16466677057226
2.93,-0.205364682757605
2.94,-0.264053313589899
2.95,-0.352451590332024
2.96,-0.493323693145776
2.97,-0.734817960794329
2.98,-1.18947012590985
2.99,-2.14642786736633
3,-4.31113355795384
3.01,-7.32213202269377
3.02,-5.15633893646316
3.03,-2.72772593697669
3.04,-1.63004138852228
3.05,-1.13999493586559
3.06,-0.94035122991181
3.07,-0.946990450148773
3.08,-1.25817410486095
3.09,-2.55239026362823
3.1,-10.8437713069177
3.11,-5.61082602687534
3.12,-1.64344986584742
3.13,-0.786729262701045
3.14,-0.484708092521321
3.15,-0.345063828950255
3.16,-0.269394050431433
3.17,-0.224478415458683
3.18,-0.19680599731352
3.19,-0.180287237681163
3.2,-0.172234772186144
3.21,-0.172002442523047
3.22,-0.180872592082397
3.23,-0.203318127625216
3.24,-0.252142848084915
3.25,-0.3728770969771
3.26,-0.848087946938145
3.27,-5.33736814998845
3.28,-0.658972672266117
3.29,-0.425089319469025
3.3,-0.599915572991048
3.31,-1.0986621692162
3.32,-2.28871879390587
3.33,-3.81139028722539
3.34,-2.90597269200905
3.35,-1.76177817343694
3.36,-1.35967115048836
3.37,-1.40026064396378
3.38,-1.43677297491787
3.39,-1.16101776166586
3.4,-0.854688533072327
3.41,-0.647933404077084
3.42,-0.517167401153695
3.43,-0.431848879578768
3.44,-0.374189193023151
3.45,-0.336104699558032
3.46,-0.322992242001897
3.47,-0.451393365514558
3.48,-1.01440984953631
3.49,-0.40677327784676
3.5,-0.313423182235156
3.51,-0.280389823396133
3.52,-0.263392292740981
3.53,-0.25329226577098
3.54,-0.247109487185858
3.55,-0.243588593449273
3.56,-0.242118195215954
3.57,-0.242383623380316
3.58,-0.244234290062984
3.59,-0.247628613871979
3.6,-0.252613033613301
3.61,-0.259320243458009
3.62,-0.267983136171845
3.63,-0.27897083750341
3.64,-0.292879468467433
3.65,-0.310608292064266
3.66,-0.333392406259632
3.67,-0.363460854327771
3.68,-0.404678971700055
3.69,-0.464056308964273
3.7,-0.554836224191401
3.71,-0.700109648969332
3.72,-0.915634600933909
3.73,-1.10068181522723
3.74,-1.10903267953755
3.75,-1.12941199751637
3.76,-1.31054313976044
3.77,-1.47159063566613
3.78,-1.10316740841465
3.79,-0.707124753880949
3.8,-0.634350312182657
3.81,-0.745844550244435
3.82,-0.867961662924395
3.83,-0.861315797691329
3.84,-0.79769573047864
3.85,-0.766892965590213
3.86,-0.785689696430792
3.87,-0.851995370630052
3.88,-0.968760506473004
3.89,-1.14914504075521
3.9,-1.41827531543706
3.91,-1.80315623509359
3.92,-2.26213728628248
3.93,-2.60286693081923
3.94,-2.91500692777053
3.95,-3.83318547330613
3.96,-6.30951788444308
3.97,-8.83486581087662
3.98,-9.6520197117669
3.99,-12.5240061688607
4,-11.9544493546226
4.01,-7.88945505500613
4.02,-5.12127708133794
4.03,-3.4855245132244
4.04,-2.50050501370637
4.05,-1.8885441491222
4.06,-1.50284457965901
4.07,-1.26999991133312
4.08,-1.16331442464526
4.09,-1.18701510619044
4.1,-1.28488023958601
4.11,-1.17959440192717
4.12,-0.900979307106006
4.13,-0.693015030652692
4.14,-0.568795829333017
4.15,-0.493253020005885
4.16,-0.445661863274872
4.17,-0.416094263481911
4.18,-0.400200649041323
4.19,-0.397030266122489
4.2,-0.408161944793778
4.21,-0.429504258496793
4.22,-0.425250771788417
4.23,-0.413216783152053
4.24,-0.432266769693319
4.25,-0.479266360539007
4.26,-0.554602534284615
4.27,-0.645863027804241
4.28,-0.687227268342511
4.29,-0.618512829377907
4.3,-0.506853322472023
4.31,-0.421925045913664
4.32,-0.370654498404645
4.33,-0.342301790210657
4.34,-0.328280280926622
4.35,-0.323674998602332
4.36,-0.325923374816674
4.37,-0.333825972410042
4.38,-0.347027328280212
4.39,-0.365789153763428
4.4,-0.390942773107826
4.41,-0.423980204760388
4.42,-0.467299613520981
4.43,-0.524683227283553
4.44,-0.602190395963264
