"Freq [GHz]","dB(S(1,1)) []"
1,-0.011858817956435
1.01,-0.0118350262078705
1.02,-0.0118200283188158
1.03,-0.011814684796048
1.04,-0.0118184963595798
1.05,-0.0118302270575705
1.06,-0.0118481461090121
1.07,-0.0118700875683714
1.08,-0.0118934044409107
1.09,-0.0119148494788486
1.1,-0.0119304108116916
1.11,-0.0119351864791826
1.12,-0.0119236261243395
1.13,-0.0118914502920961
1.14,-0.0118448781903966
1.15,-0.0118454111365397
1.16,-0.0122759330392591
1.17,-0.016351681600956
1.18,-0.121730459838606
1.19,-0.160040130598282
1.2,-0.0602700877971132
1.21,-0.0768698127148103
1.22,-2.75416807910002
1.23,-0.0617705809208094
1.24,-0.027734918107935
1.25,-0.0225282526704006
1.26,-0.020987606164708
1.27,-0.020510799291684
1.28,-0.0206007639078088
1.29,-0.0218044177581137
1.3,-0.0226497612660504
1.31,-0.0196264702677289
1.32,-0.0206595035666361
1.33,-0.0438082828916524
1.34,-0.0202644010780063
1.35,-0.0206880742065325
1.36,-0.0211569077345899
1.37,-0.0216230849599845
1.38,-0.0220976523980966
1.39,-0.0225872962306774
1.4,-0.0230959911898808
1.41,-0.023626500847059
1.42,-0.0241811133732927
1.43,-0.0247620299323079
1.44,-0.0253716135937123
1.45,-0.0260125991054216
1.46,-0.0266883256790409
1.47,-0.0274030517693149
1.48,-0.0281624347919781
1.49,-0.0289743217542695
1.5,-0.0298501403645877
1.51,-0.0308075192135328
1.52,-0.0318756368615724
1.53,-0.0331073170495136
1.54,-0.0346104016307247
1.55,-0.0366468854976102
1.56,-0.0400627454630764
1.57,-0.0498071865381021
1.58,-3.37119750431489
1.59,-0.0283721359821494
1.6,-0.0321685906026204
1.61,-0.0346677583271789
1.62,-0.0366020710036517
1.63,-0.0382991834464764
1.64,-0.0398942755525681
1.65,-0.041452933138743
1.66,-0.0430116428333802
1.67,-0.0445932126963513
1.68,-0.0462134799720029
1.69,-0.0478845657635052
1.7,-0.0496166131386079
1.71,-0.051418808193279
1.72,-0.053300048689097
1.73,-0.0552694437127153
1.74,-0.057336748481839
1.75,-0.0595128045492403
1.76,-0.0618100453926236
1.77,-0.0642431329503812
1.78,-0.0668298115738484
1.79,-0.0695921074710852
1.8,-0.0725580770627123
1.81,-0.0757644436564982
1.82,-0.0792607136138166
1.83,-0.0831158476683944
1.84,-0.0874295412684038
1.85,-0.0923522594284628
1.86,-0.0981229603743827
1.87,-0.105145352129332
1.88,-0.114156340410864
1.89,-0.126643421105619
1.9,-0.14605797265364
1.91,-0.182590712897049
1.92,-0.273559389966183
1.93,-0.726656954441216
1.94,-8.13856885329955
1.95,-0.398526337130187
1.96,-0.176824224811757
1.97,-0.139823045706364
1.98,-0.131920841673493
1.99,-0.13230460523908
2,-0.135911977859748
2.01,-0.141061968331255
2.02,-0.147036755823162
2.03,-0.153482786940083
2.04,-0.165676775400083
2.05,-0.180516882139009
2.06,-0.185093780596734
2.07,-0.193120550727689
2.08,-0.202372672622869
2.09,-0.212339568785378
2.1,-0.222845779734319
2.11,-0.23389199126391
2.12,-0.246050986337428
2.13,-0.263757612854314
2.14,-0.322637454194563
2.15,-0.353330983548941
2.16,-0.328561610988696
2.17,-0.326849081312457
2.18,-0.3314695494039
2.19,-0.337509665844215
2.2,-0.343300158810296
2.21,-0.348073233624781
2.22,-0.351405206184734
2.23,-0.353054414459643
2.24,-0.35290523688592
2.25,-0.350943086400968
2.26,-0.347237219565962
2.27,-0.34192400951773
2.28,-0.335189127246516
2.29,-0.327249356999144
2.3,-0.318335477409632
2.31,-0.308677539441768
2.32,-0.298493397196562
2.33,-0.287980785387597
2.34,-0.277312764668033
2.35,-0.266636055671077
2.36,-0.256071669589178
2.37,-0.245717301097068
2.38,-0.235651175200415
2.39,-0.225937507178771
2.4,-0.216634755004579
2.41,-0.207810495435561
2.42,-0.199575049329188
2.43,-0.192177392406848
2.44,-0.186357048059621
2.45,-0.185126269872085
2.46,-0.206297703490041
2.47,-0.223841184551011
2.48,-0.170631497750173
2.49,-0.153581998946473
2.5,-0.144027537435679
2.51,-0.136347449574645
2.52,-0.129053563543885
2.53,-0.121134926879946
2.54,-0.110847931745049
2.55,-0.095125347146833
2.56,-0.0853198195180574
2.57,-0.0984044198223126
2.58,-0.104106073972273
2.59,-0.103939798293072
2.6,-0.102035589751152
2.61,-0.0996768124882596
2.62,-0.0972782903829496
2.63,-0.0949991970686531
2.64,-0.0929156723798957
2.65,-0.091077537748187
2.66,-0.0895316878734687
2.67,-0.0883361426616228
2.68,-0.0875740068206235
2.69,-0.0873737649099787
2.7,-0.0879446183249295
2.71,-0.0896420301801493
2.72,-0.0930816209599015
2.73,-0.0992106684412569
2.74,-0.107913564509792
2.75,-0.106027303790541
2.76,-0.0763218401165736
2.77,-0.0657340103445302
2.78,-0.0786870949618333
2.79,-0.126242171093829
2.8,-0.324580254587618
2.81,-0.263712372250834
2.82,-0.107017838761669
2.83,-0.0753817974122575
2.84,-0.0695728724748811
2.85,-0.076291444338445
2.86,-0.107135494930363
2.87,-0.263074443709775
2.88,-0.325083909122821
2.89,-0.0994357586227584
2.9,-0.0613266907195486
2.91,-0.0508783519401039
2.92,-0.0470251690937643
2.93,-0.0455175277478316
2.94,-0.0451226364144024
2.95,-0.0454070328918798
2.96,-0.0462135820558661
2.97,-0.0475053467740153
2.98,-0.0493136581540131
2.99,-0.0517237937178695
3,-0.0548795875844817
3.01,-0.0590040030184614
3.02,-0.0644417099762503
3.03,-0.0717413718992626
3.04,-0.081819842516811
3.05,-0.0963124884403749
3.06,-0.118390003628675
3.07,-0.154881484895135
3.08,-0.222520485533455
3.09,-0.36815664005565
3.1,-0.714648117932238
3.11,-1.12611188793464
3.12,-0.788188089925352
3.13,-0.507254876651055
3.14,-0.493220950248213
3.15,-0.591754436630791
3.16,-1.00782327439835
3.17,-1.50745262427649
3.18,-0.624710348425536
3.19,-0.576033556556148
3.2,-0.863571725849208
3.21,-1.56114480101492
3.22,-3.28237730459654
3.23,-7.43094844050232
3.24,-7.61273596285134
3.25,-3.67048226670886
3.26,-1.95151037117153
3.27,-1.19336288660715
3.28,-0.809312638686538
3.29,-0.591055284528771
3.3,-0.455764636298587
3.31,-0.366213698433359
3.32,-0.303869739052799
3.33,-0.258715406534049
3.34,-0.224964309483436
3.35,-0.199087701629468
3.36,-0.178834795203923
3.37,-0.162714870455993
3.38,-0.149708608131928
3.39,-0.139099755377456
3.4,-0.130373073220958
3.41,-0.123150345947746
3.42,-0.117149058396141
3.43,-0.112155015111257
3.44,-0.108003785510555
3.45,-0.104567886602549
3.46,-0.101747792574387
3.47,-0.0994655692698562
3.48,-0.097660378504664
3.49,-0.0962854057277542
3.5,-0.0953060272831559
3.51,-0.0946993642731431
3.52,-0.0944560027826078
3.53,-0.0945861649834835
3.54,-0.0951354192359168
3.55,-0.0961939231408135
3.56,-0.0972431194782278
3.57,-0.0957254533138465
3.58,-0.096484695813573
3.59,-0.0983394217032825
3.6,-0.10046804225323
3.61,-0.102842558937925
3.62,-0.105492041548909
3.63,-0.108443206240546
3.64,-0.111723793634857
3.65,-0.11541561040378
3.66,-0.120010915419538
3.67,-0.126437150223236
3.68,-0.134551996590896
3.69,-0.140689040475765
3.7,-0.146458959698188
3.71,-0.153241578613107
3.72,-0.161113588096799
3.73,-0.170093820117426
3.74,-0.18026178674606
3.75,-0.19174786106012
3.76,-0.204726828711092
3.77,-0.219419064298756
3.78,-0.236096956310496
3.79,-0.255095642550889
3.8,-0.276828271874438
3.81,-0.30180681333319
3.82,-0.330670197543046
3.83,-0.364222519431469
3.84,-0.403485363773217
3.85,-0.449770304290094
3.86,-0.504780686203151
3.87,-0.570756604597934
3.88,-0.650684669690143
3.89,-0.748606647809992
3.9,-0.870081769167396
3.91,-1.02289237500005
3.92,-1.21814225259283
3.93,-1.47200018646306
3.94,-1.80851944505015
3.95,-2.26426509872176
3.96,-2.89610339496874
3.97,-3.80166450271285
3.98,-5.18568613476571
3.99,-7.3026013488418
4,-10.8572800468505
4.01,-18.3671908834976
4.02,-24.4849218361424
4.03,-12.8719046919458
4.04,-8.4726429236609
4.05,-5.9993914984801
4.06,-4.44042938222191
4.07,-3.39874633343801
4.08,-2.67430769857265
4.09,-2.15420679150046
4.1,-1.77087437910052
4.11,-1.48259811005817
4.12,-1.26277673402199
4.13,-1.09289067127816
4.14,-0.959144745100976
4.15,-0.852007088942309
4.16,-0.765380757340025
4.17,-0.694192632885368
4.18,-0.632644861277491
4.19,-0.579429387697596
4.2,-0.535004495139544
4.21,-0.498411689735618
4.22,-0.469134597350129
4.23,-0.448466210425075
4.24,-0.436860107030664
4.25,-0.406507721738393
4.26,-0.37517713156401
4.27,-0.355761942217297
4.28,-0.341366990400195
4.29,-0.329688602338187
4.3,-0.319963085065266
4.31,-0.311843862706478
4.32,-0.305128510852906
4.33,-0.299680394885797
4.34,-0.295401584025899
4.35,-0.292221966316164
4.36,-0.290094592442308
4.37,-0.288994113248123
4.38,-0.28891740700248
4.39,-0.289886483053458
4.4,-0.291954540085873
4.41,-0.295217217680531
4.42,-0.29983338466256
4.43,-0.306065033254508
4.44,-0.314358821113755
4.45,-0.325526905064956
4.46,-0.341187249893397
4.47,-0.364920583003431
4.48,-0.404851450605665
4.49,-0.463145561552185
4.5,-0.431426864726657
4.51,-0.379164363435354
