"Freq [GHz]","dB(S(1,1)) []"
1,-0.247289727912
1.08333333333333,-0.042589167400956
1.16666666666667,-0.030692940928634
1.25,-0.0176278515592776
1.33333333333333,-0.154127452263777
1.41666666666667,-0.200491137191401
1.5,-0.147331860979649
1.58333333333333,-1.18210450223821
1.66666666666667,-0.344954848261588
1.75,-0.477305427462074
1.83333333333333,-0.0994068482354482
1.91666666666667,-0.168241677766143
2,-1.10241801434321
2.08333333333333,-0.194239841331198
2.16666666666667,-0.537853791877693
2.25,-0.510267265811211
2.33333333333333,-0.203293151306688
2.41666666666667,-1.73476269376959
2.5,-0.406643830140694
2.58333333333333,-0.616290364738657
2.66666666666667,-1.03985310338385
2.75,-2.12160186295098
2.83333333333333,-1.31015585598619
2.91666666666667,-0.732159755375209
3,-1.27671562669128
3.08333333333333,-0.328961384087434
3.16666666666667,-0.507781272495367
3.25,-0.14814804792748
3.33333333333333,-0.162312203080398
3.41666666666667,-0.317233437597679
3.5,-1.04421337363681
3.58333333333333,-2.71408229482549
3.66666666666667,-1.07285915784562
3.75,-0.213284358682565
3.83333333333333,-0.188101688675121
3.91666666666667,-0.310269378252753
4,-0.224914177835619
4.08333333333333,-0.152900903704073
4.16666666666667,-0.189747278392697
4.25,-0.465163716724771
4.33333333333333,-0.809385170685685
4.41666666666667,-2.24894067467146
4.5,-1.26543016695843
4.58333333333333,-0.461210868174453
4.66666666666667,-0.566099289523247
4.75,-0.39484695540097
4.83333333333333,-1.3206126096524
4.91666666666667,-2.98465678816062
5,-1.57135686763062
5.08333333333333,-1.90057579343426
5.16666666666667,-0.686082129853858
5.25,-0.477478807949358
5.33333333333333,-0.373537915592533
5.41666666666667,-0.535046840440131
5.5,-0.672806255298828
5.58333333333333,-0.647025951956125
5.66666666666667,-0.861963215180549
5.75,-0.536146252090251
5.83333333333333,-0.644154045699495
5.91666666666667,-1.02051239864143
6,-2.222558693007
